id,title,pAtkBase,pAtkPer,mAtkBase,mAtkPer,addTarget,addStage,castStart,castOffset,castEnd,castRange,castAngle,castVel,castMax,castGap,castAi,castArg,castSet,callId,hitDelay,hitDura,hitGap,hitSet,targetCamp,actTime,actSet,rType,rWidth,rArg1,rArg2,repeat,playEx,actVel,hitKind,hitDist,atkBuff,hitBuff,atkSp,hitSp,atkAnimName,atkAnimPost,atkCamera,hitCamera,ownFx,ownDelay,atkFx,atkDelay,atkSound,atkCv,hitAnim,hitFx,hitSound,endRow,,,,,,,,,,
3114070,赤红风暴8级1招,,,,,,,,,,5,,,,,Bind,,,,,,,3,2,0.833,,0,0,0,0,1,,,,-0.5,30900,,0,0,WindSlashA,,,,,,,,,400308,,,,,,,,,,,,,,
3114071,赤红风暴8级2招,,,,0.9,,,,,,,,,,,Bind,,,,,1.3,0.14,3,2,1.4,4,3,5,0,0,1,,,,-0.5,,,2,2,WindSlashB,WindSlashC,,1,,,1031,,210008,,3,2002,260001,,,,,,,,,,,
3114080,赤红风暴9级1招,,,,,,,,,,5,,,,,Bind,,,,,,,3,2,0.833,,0,0,0,0,1,,,,-0.5,30900,,0,0,WindSlashA,,,,,,,,,400308,,,,,,,,,,,,,,
3114081,赤红风暴9级2招,,,,0.95,,,,,,,,,,,Bind,,,,,1.3,0.14,3,2,1.4,4,3,5,0,0,1,,,,-0.5,,,2,2,WindSlashB,WindSlashC,,1,,,1031,,210008,,3,2002,260001,,,,,,,,,,,
3114090,赤红风暴10级1招,,,,,,,,,,5,,,,,Bind,,,,,,,3,2,0.833,,0,0,0,0,1,,,,-0.5,30900,,0,0,WindSlashA,,,,,,,,,400308,,,,,,,,,,,,,,
3114091,赤红风暴10级2招,,,,1,,,,,,,,,,,Bind,,,,,1.3,0.14,3,2,1.4,4,3,5,0,0,1,,,,-0.5,,,2,2,WindSlashB,WindSlashC,,1,,,1031,,210008,,3,2002,260001,,,,,,,,,,,
3214000,血腥风暴1级,,,,0.03,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3214010,血腥风暴2级,,,,0.06,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3214020,血腥风暴3级,,,,0.09,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3214030,血腥风暴4级,,,,0.12,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3214040,血腥风暴5级,,,,0.15,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3214050,血腥风暴6级,,,,0.18,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3214060,血腥风暴7级,,,,0.21,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3214070,血腥风暴8级,,,,0.24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3214080,血腥风暴9级,,,,0.27,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3214090,血腥风暴10级,,,,0.3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314000,千刃风暴1级,,,,,1,2,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314010,千刃风暴2级,,,,0.03,1,2,,,,,,,,,,,,,,0.14,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314020,千刃风暴3级,,,,,1,2,,,,,,,,,,,,,,0.28,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314030,千刃风暴4级,,,,0.06,1,2,,,,,,,,,,,,,,0.28,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314040,千刃风暴5级,,,,,1,2,,,,,,,,,,,,,,0.42,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314050,千刃风暴6级,,,,0.09,1,2,,,,,,,,,,,,,,0.42,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314060,千刃风暴7级,,,,,1,2,,,,,,,,,,,,,,0.56,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314070,千刃风暴8级,,,,0.12,1,2,,,,,,,,,,,,,,0.56,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314080,千刃风暴9级,,,,,1,2,,,,,,,,,,,,,,0.7,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3314090,千刃风暴10级,,,,0.15,1,2,,,,,,,,,,,,,,0.7,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115000,天罚1级1招,,,,,,,,,,5,,,1,,Bind,,,,0.167,0.6,,,2,0.767,2,,,,,1,,5.37679,,,,,,,PointAoe,,38,,,,,,210018,400310,5,2071,,,,,,,,,,,,
3115001,天罚1级2招,,,,3.3,,,,,,,,,1,,Bind,,,,0.2,,,2,2,0.9,,3,4,,,1,,,,1.2,,,,,,,104,,,,1037,,,,5,2071,260011,,,,,,,,,,,
3115010,天罚2级1招,,,,,,,,,,5,,,1,,Bind,,,,0.167,0.6,,,2,0.767,2,,,,,1,,5.37679,,,,,,,PointAoe,,38,,,,,,210018,400310,5,2071,,,,,,,,,,,,
3115011,天罚2级2招,,,,3.6,,,,,,,,,1,,Bind,,,,0.2,,,2,2,0.9,,3,4,,,1,,,,1.2,,,,,,,104,,,,1037,,,,5,2071,260011,,,,,,,,,,,
3115020,天罚3级1招,,,,,,,,,,5,,,1,,Bind,,,,0.167,0.6,,,2,0.767,2,,,,,1,,5.37679,,,,,,,PointAoe,,38,,,,,,210018,400310,5,2071,,,,,,,,,,,,
3115021,天罚3级2招,,,,3.9,,,,,,,,,1,,Bind,,,,0.2,,,2,2,0.9,,3,4,,,1,,,,1.2,,,,,,,104,,,,1037,,,,5,2071,260011,,,,,,,,,,,
3115030,天罚4级1招,,,,,,,,,,5,,,1,,Bind,,,,0.167,0.6,,,2,0.767,2,,,,,1,,5.37679,,,,,,,PointAoe,,38,,,,,,210018,400310,5,2071,,,,,,,,,,,,
3115031,天罚4级2招,,,,4.2,,,,,,,,,1,,Bind,,,,0.2,,,2,2,0.9,,3,4,,,1,,,,1.2,,,,,,,104,,,,1037,,,,5,2071,260011,,,,,,,,,,,
3115040,天罚5级1招,,,,,,,,,,5,,,1,,Bind,,,,0.167,0.6,,,2,0.767,2,,,,,1,,5.37679,,,,,,,PointAoe,,38,,,,,,210018,400310,5,2071,,,,,,,,,,,,
3115041,天罚5级2招,,,,4.5,,,,,,,,,1,,Bind,,,,0.2,,,2,2,0.9,,3,4,,,1,,,,1.2,,,,,,,104,,,,1037,,,,5,2071,260011,,,,,,,,,,,
3115050,天罚6级1招,,,,,,,,,,5,,,1,,Bind,,,,0.167,0.6,,,2,0.767,2,,,,,1,,5.37679,,,,,,,PointAoe,,38,,,,,,210018,400310,5,2071,,,,,,,,,,,,
3115051,天罚6级2招,,,,4.8,,,,,,,,,1,,Bind,,,,0.2,,,2,2,0.9,,3,4,,,1,,,,1.2,,,,,,,104,,,,1037,,,,5,2071,260011,,,,,,,,,,,
3115060,天罚7级1招,,,,,,,,,,5,,,1,,Bind,,,,0.167,0.6,,,2,0.767,2,,,,,1,,5.37679,,,,,,,PointAoe,,38,,,,,,210018,400310,5,2071,,,,,,,,,,,,
3115061,天罚7级2招,,,,5.1,,,,,,,,,1,,Bind,,,,0.2,,,2,2,0.9,,3,4,,,1,,,,1.2,,,,,,,104,,,,1037,,,,5,2071,260011,,,,,,,,,,,
3115070,天罚8级1招,,,,,,,,,,5,,,1,,Bind,,,,0.167,0.6,,,2,0.767,2,,,,,1,,5.37679,,,,,,,PointAoe,,38,,,,,,210018,400310,5,2071,,,,,,,,,,,,
3115071,天罚8级2招,,,,5.4,,,,,,,,,1,,Bind,,,,0.2,,,2,2,0.9,,3,4,,,1,,,,1.2,,,,,,,104,,,,1037,,,,5,2071,260011,,,,,,,,,,,
3115080,天罚9级1招,,,,,,,,,,5,,,1,,Bind,,,,0.167,0.6,,,2,0.767,2,,,,,1,,5.37679,,,,,,,PointAoe,,38,,,,,,210018,400310,5,2071,,,,,,,,,,,,
3115081,天罚9级2招,,,,5.7,,,,,,,,,1,,Bind,,,,0.2,,,2,2,0.9,,3,4,,,1,,,,1.2,,,,,,,104,,,,1037,,,,5,2071,260011,,,,,,,,,,,
3115090,天罚10级1招,,,,,,,,,,5,,,1,,Bind,,,,0.167,0.6,,,2,0.767,2,,,,,1,,5.37679,,,,,,,PointAoe,,38,,,,,,210018,400310,5,2071,,,,,,,,,,,,
3115091,天罚10级2招,,,,6,,,,,,,,,1,,Bind,,,,0.2,,,2,2,0.9,,3,4,,,1,,,,1.2,,,,,,,104,,,,1037,,,,5,2071,260011,,,,,,,,,,,
3215000,血祭1级,,,,,1,1,,,,,,,,,,,,,,,,3,2,,0,0,0,,,,,,,,30700,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215010,血祭2级,,,,,1,1,,,,,,,,,,,,,,,,3,2,,0,0,0,,,,,,,,30701,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215020,血祭3级,,,,,1,1,,,,,,,,,,,,,,,,3,2,,0,0,0,,,,,,,,30702,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215030,血祭4级,,,,,1,1,,,,,,,,,,,,,,,,3,2,,0,0,0,,,,,,,,30703,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215040,血祭5级,,,,,1,1,,,,,,,,,,,,,,,,3,2,,0,0,0,,,,,,,,30704,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215050,血祭6级,,,,,1,1,,,,,,,,,,,,,,,,3,2,,0,0,0,,,,,,,,30705,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215060,血祭7级,,,,,1,1,,,,,,,,,,,,,,,,3,2,,0,0,0,,,,,,,,30706,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215070,血祭8级,,,,,1,1,,,,,,,,,,,,,,,,3,2,,0,0,0,,,,,,,,30707,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215080,血祭9级,,,,,1,1,,,,,,,,,,,,,,,,3,2,,0,0,0,,,,,,,,30708,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215090,血祭10级,,,,,1,1,,,,,,,,,,,,,,,,3,2,,0,0,0,,,,,,,,30709,,,,,,,,,,,,,,,,,,,,,,,,,,,
3315000,狂暴1级,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30800,,,,,,,,,,,,,,,,,,,,,,,,,,,
3315010,狂暴2级,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30801,,,,,,,,,,,,,,,,,,,,,,,,,,,
3315020,狂暴3级,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30802,,,,,,,,,,,,,,,,,,,,,,,,,,,
3315030,狂暴4级,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30803,,,,,,,,,,,,,,,,,,,,,,,,,,,
3315040,狂暴5级,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30804,,,,,,,,,,,,,,,,,,,,,,,,,,,
3315050,狂暴6级,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30805,,,,,,,,,,,,,,,,,,,,,,,,,,,
3315060,狂暴7级,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30806,,,,,,,,,,,,,,,,,,,,,,,,,,,
3315070,狂暴8级,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30807,,,,,,,,,,,,,,,,,,,,,,,,,,,
3315080,狂暴9级,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30808,,,,,,,,,,,,,,,,,,,,,,,,,,,
3315090,狂暴10级,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30809,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120000,血腥怒杀阵1级,,,,1.02,,,SmartDir,,,5,,,,,Bind,,,,0.84,,,3,2,2.1,26,3,3.5,,,1,,,,-1,30600,,,,ComboA,,101,,,,1043,,210011,400308,5,2011,260011,,,,,,,,,,,
3120001,血腥怒杀阵1级,,,,2.55,,,SmartDir,,,3,,,,,Bind,,,,0.546,,,3,2,0.7,26,2,3,179,-179,1,,,,,,,,,ComboB,,,2,,,1044,,210012,,3,2001,260002,,,,,,,,,,,
3120002,血腥怒杀阵1级,,,,0.92,,,SmartDir,,,3,,,,,Bind,,,,0.174,0.5,0.2,3,2,0.8,26,3,3,,,1,,,,,,,,,ComboC,,,2,,,1045,,210013,,2,2001,260002,,,,,,,,,,,
3120003,血腥怒杀阵1级,,,,2.55,,,SmartDir,,,3,,,,,Bind,,,,0.4669,,,3,2,0.667,26,2,3,179,-179,1,,,,,,,,,ComboD,,,2,,,1046,,210014,,3,2001,260002,,,,,,,,,,,
3120004,血腥怒杀阵1级,,,,1.53,,,SmartDir,,,3,,,,,Bind,,,,0.353,0.464,0.38,3,2,1.133,26,2,3,,,1,,,,,,,,,ComboE,,,2,,,1047,,210015,,4,2001,260002,,,,,,,,,,,
3120005,血腥怒杀阵1级,,,,1.12,,,SmartDir,,,3,,,,,Bind,,,,0.7,0.563,0.25,3,2,2.1,26,3,3,,,1,,,,,,,,,ComboF,,106,,,,1048,,210016,400310,5,2001,260011,,,,,,,,,,,
3120010,血腥怒杀阵2级,,,,1.04,,,SmartDir,,,5,,,,,Bind,,,,0.84,,,3,2,2.1,26,3,3.5,,,1,,,,-1,30600,,,,ComboA,,101,,,,1043,,210011,400308,5,2011,260011,,,,,,,,,,,
3120011,血腥怒杀阵2级,,,,2.6,,,SmartDir,,,3,,,,,Bind,,,,0.546,,,3,2,0.7,26,2,3,179,-179,1,,,,,,,,,ComboB,,,2,,,1044,,210012,,3,2001,260002,,,,,,,,,,,
3120012,血腥怒杀阵2级,,,,0.94,,,SmartDir,,,3,,,,,Bind,,,,0.174,0.5,0.2,3,2,0.8,26,3,3,,,1,,,,,,,,,ComboC,,,2,,,1045,,210013,,2,2001,260002,,,,,,,,,,,
3120013,血腥怒杀阵2级,,,,2.6,,,SmartDir,,,3,,,,,Bind,,,,0.4669,,,3,2,0.667,26,2,3,179,-179,1,,,,,,,,,ComboD,,,2,,,1046,,210014,,3,2001,260002,,,,,,,,,,,
3120014,血腥怒杀阵2级,,,,1.56,,,SmartDir,,,3,,,,,Bind,,,,0.353,0.464,0.38,3,2,1.133,26,2,3,,,1,,,,,,,,,ComboE,,,2,,,1047,,210015,,4,2001,260002,,,,,,,,,,,
3120015,血腥怒杀阵2级,,,,1.14,,,SmartDir,,,3,,,,,Bind,,,,0.7,0.563,0.25,3,2,2.1,26,3,3,,,1,,,,,,,,,ComboF,,106,,,,1048,,210016,400310,5,2001,260011,,,,,,,,,,,
3120020,血腥怒杀阵3级,,,,1.06,,,SmartDir,,,5,,,,,Bind,,,,0.84,,,3,2,2.1,26,3,3.5,,,1,,,,-1,30600,,,,ComboA,,101,,,,1043,,210011,400308,5,2011,260011,,,,,,,,,,,
3120021,血腥怒杀阵3级,,,,2.65,,,SmartDir,,,3,,,,,Bind,,,,0.546,,,3,2,0.7,26,2,3,179,-179,1,,,,,,,,,ComboB,,,2,,,1044,,210012,,3,2001,260002,,,,,,,,,,,
3120022,血腥怒杀阵3级,,,,0.96,,,SmartDir,,,3,,,,,Bind,,,,0.174,0.5,0.2,3,2,0.8,26,3,3,,,1,,,,,,,,,ComboC,,,2,,,1045,,210013,,2,2001,260002,,,,,,,,,,,
3120023,血腥怒杀阵3级,,,,2.65,,,SmartDir,,,3,,,,,Bind,,,,0.4669,,,3,2,0.667,26,2,3,179,-179,1,,,,,,,,,ComboD,,,2,,,1046,,210014,,3,2001,260002,,,,,,,,,,,
3120024,血腥怒杀阵3级,,,,1.59,,,SmartDir,,,3,,,,,Bind,,,,0.353,0.464,0.38,3,2,1.133,26,2,3,,,1,,,,,,,,,ComboE,,,2,,,1047,,210015,,4,2001,260002,,,,,,,,,,,
3120025,血腥怒杀阵3级,,,,1.16,,,SmartDir,,,3,,,,,Bind,,,,0.7,0.563,0.25,3,2,2.1,26,3,3,,,1,,,,,,,,,ComboF,,106,,,,1048,,210016,400310,5,2001,260011,,,,,,,,,,,
3120030,血腥怒杀阵4级,,,,1.08,,,SmartDir,,,5,,,,,Bind,,,,0.84,,,3,2,2.1,26,3,3.5,,,1,,,,-1,30600,,,,ComboA,,101,,,,1043,,210011,400308,5,2011,260011,,,,,,,,,,,
3120031,血腥怒杀阵4级,,,,2.7,,,SmartDir,,,3,,,,,Bind,,,,0.546,,,3,2,0.7,26,2,3,179,-179,1,,,,,,,,,ComboB,,,2,,,1044,,210012,,3,2001,260002,,,,,,,,,,,
3120032,血腥怒杀阵4级,,,,0.98,,,SmartDir,,,3,,,,,Bind,,,,0.174,0.5,0.2,3,2,0.8,26,3,3,,,1,,,,,,,,,ComboC,,,2,,,1045,,210013,,2,2001,260002,,,,,,,,,,,
3120033,血腥怒杀阵4级,,,,2.7,,,SmartDir,,,3,,,,,Bind,,,,0.4669,,,3,2,0.667,26,2,3,179,-179,1,,,,,,,,,ComboD,,,2,,,1046,,210014,,3,2001,260002,,,,,,,,,,,
3120034,血腥怒杀阵4级,,,,1.62,,,SmartDir,,,3,,,,,Bind,,,,0.353,0.464,0.38,3,2,1.133,26,2,3,,,1,,,,,,,,,ComboE,,,2,,,1047,,210015,,4,2001,260002,,,,,,,,,,,
3120035,血腥怒杀阵4级,,,,1.18,,,SmartDir,,,3,,,,,Bind,,,,0.7,0.563,0.25,3,2,2.1,26,3,3,,,1,,,,,,,,,ComboF,,106,,,,1048,,210016,400310,5,2001,260011,,,,,,,,,,,
3120040,血腥怒杀阵5级,,,,1.1,,,SmartDir,,,5,,,,,Bind,,,,0.84,,,3,2,2.1,26,3,3.5,,,1,,,,-1,30600,,,,ComboA,,101,,,,1043,,210011,400308,5,2011,260011,,,,,,,,,,,
3120041,血腥怒杀阵5级,,,,2.75,,,SmartDir,,,3,,,,,Bind,,,,0.546,,,3,2,0.7,26,2,3,179,-179,1,,,,,,,,,ComboB,,,2,,,1044,,210012,,3,2001,260002,,,,,,,,,,,
3120042,血腥怒杀阵5级,,,,1,,,SmartDir,,,3,,,,,Bind,,,,0.174,0.5,0.2,3,2,0.8,26,3,3,,,1,,,,,,,,,ComboC,,,2,,,1045,,210013,,2,2001,260002,,,,,,,,,,,
3120043,血腥怒杀阵5级,,,,2.75,,,SmartDir,,,3,,,,,Bind,,,,0.4669,,,3,2,0.667,26,2,3,179,-179,1,,,,,,,,,ComboD,,,2,,,1046,,210014,,3,2001,260002,,,,,,,,,,,
3120044,血腥怒杀阵5级,,,,1.65,,,SmartDir,,,3,,,,,Bind,,,,0.353,0.464,0.38,3,2,1.133,26,2,3,,,1,,,,,,,,,ComboE,,,2,,,1047,,210015,,4,2001,260002,,,,,,,,,,,
3120045,血腥怒杀阵5级,,,,1.2,,,SmartDir,,,3,,,,,Bind,,,,0.7,0.563,0.25,3,2,2.1,26,3,3,,,1,,,,,,,,,ComboF,,106,,,,1048,,210016,400310,5,2001,260011,,,,,,,,,,,
3120050,血腥怒杀阵6级,,,,1.12,,,SmartDir,,,5,,,,,Bind,,,,0.84,,,3,2,2.1,26,3,3.5,,,1,,,,-1,30600,,,,ComboA,,101,,,,1043,,210011,400308,5,2011,260011,,,,,,,,,,,
3120051,血腥怒杀阵6级,,,,2.8,,,SmartDir,,,3,,,,,Bind,,,,0.546,,,3,2,0.7,26,2,3,179,-179,1,,,,,,,,,ComboB,,,2,,,1044,,210012,,3,2001,260002,,,,,,,,,,,
3120052,血腥怒杀阵6级,,,,1.02,,,SmartDir,,,3,,,,,Bind,,,,0.174,0.5,0.2,3,2,0.8,26,3,3,,,1,,,,,,,,,ComboC,,,2,,,1045,,210013,,2,2001,260002,,,,,,,,,,,
3120053,血腥怒杀阵6级,,,,2.8,,,SmartDir,,,3,,,,,Bind,,,,0.4669,,,3,2,0.667,26,2,3,179,-179,1,,,,,,,,,ComboD,,,2,,,1046,,210014,,3,2001,260002,,,,,,,,,,,
3120054,血腥怒杀阵6级,,,,1.68,,,SmartDir,,,3,,,,,Bind,,,,0.353,0.464,0.38,3,2,1.133,26,2,3,,,1,,,,,,,,,ComboE,,,2,,,1047,,210015,,4,2001,260002,,,,,,,,,,,
3120055,血腥怒杀阵6级,,,,1.22,,,SmartDir,,,3,,,,,Bind,,,,0.7,0.563,0.25,3,2,2.1,26,3,3,,,1,,,,,,,,,ComboF,,106,,,,1048,,210016,400310,5,2001,260011,,,,,,,,,,,
3120060,血腥怒杀阵7级,,,,1.14,,,SmartDir,,,5,,,,,Bind,,,,0.84,,,3,2,2.1,26,3,3.5,,,1,,,,-1,30600,,,,ComboA,,101,,,,1043,,210011,400308,5,2011,260011,,,,,,,,,,,
3120061,血腥怒杀阵7级,,,,2.85,,,SmartDir,,,3,,,,,Bind,,,,0.546,,,3,2,0.7,26,2,3,179,-179,1,,,,,,,,,ComboB,,,2,,,1044,,210012,,3,2001,260002,,,,,,,,,,,
3120062,血腥怒杀阵7级,,,,1.04,,,SmartDir,,,3,,,,,Bind,,,,0.174,0.5,0.2,3,2,0.8,26,3,3,,,1,,,,,,,,,ComboC,,,2,,,1045,,210013,,2,2001,260002,,,,,,,,,,,
3120063,血腥怒杀阵7级,,,,2.85,,,SmartDir,,,3,,,,,Bind,,,,0.4669,,,3,2,0.667,26,2,3,179,-179,1,,,,,,,,,ComboD,,,2,,,1046,,210014,,3,2001,260002,,,,,,,,,,,
3120064,血腥怒杀阵7级,,,,1.71,,,SmartDir,,,3,,,,,Bind,,,,0.353,0.464,0.38,3,2,1.133,26,2,3,,,1,,,,,,,,,ComboE,,,2,,,1047,,210015,,4,2001,260002,,,,,,,,,,,
3120065,血腥怒杀阵7级,,,,1.24,,,SmartDir,,,3,,,,,Bind,,,,0.7,0.563,0.25,3,2,2.1,26,3,3,,,1,,,,,,,,,ComboF,,106,,,,1048,,210016,400310,5,2001,260011,,,,,,,,,,,
3120070,血腥怒杀阵8级,,,,1.16,,,SmartDir,,,5,,,,,Bind,,,,0.84,,,3,2,2.1,26,3,3.5,,,1,,,,-1,30600,,,,ComboA,,101,,,,1043,,210011,400308,5,2011,260011,,,,,,,,,,,
3120071,血腥怒杀阵8级,,,,2.9,,,SmartDir,,,3,,,,,Bind,,,,0.546,,,3,2,0.7,26,2,3,179,-179,1,,,,,,,,,ComboB,,,2,,,1044,,210012,,3,2001,260002,,,,,,,,,,,
3120072,血腥怒杀阵8级,,,,1.06,,,SmartDir,,,3,,,,,Bind,,,,0.174,0.5,0.2,3,2,0.8,26,3,3,,,1,,,,,,,,,ComboC,,,2,,,1045,,210013,,2,2001,260002,,,,,,,,,,,
3120073,血腥怒杀阵8级,,,,2.9,,,SmartDir,,,3,,,,,Bind,,,,0.4669,,,3,2,0.667,26,2,3,179,-179,1,,,,,,,,,ComboD,,,2,,,1046,,210014,,3,2001,260002,,,,,,,,,,,
3120074,血腥怒杀阵8级,,,,1.74,,,SmartDir,,,3,,,,,Bind,,,,0.353,0.464,0.38,3,2,1.133,26,2,3,,,1,,,,,,,,,ComboE,,,2,,,1047,,210015,,4,2001,260002,,,,,,,,,,,
3120075,血腥怒杀阵8级,,,,1.26,,,SmartDir,,,3,,,,,Bind,,,,0.7,0.563,0.25,3,2,2.1,26,3,3,,,1,,,,,,,,,ComboF,,106,,,,1048,,210016,400310,5,2001,260011,,,,,,,,,,,
3120080,血腥怒杀阵9级,,,,1.18,,,SmartDir,,,5,,,,,Bind,,,,0.84,,,3,2,2.1,26,3,3.5,,,1,,,,-1,30600,,,,ComboA,,101,,,,1043,,210011,400308,5,2011,260011,,,,,,,,,,,
3120081,血腥怒杀阵9级,,,,2.95,,,SmartDir,,,3,,,,,Bind,,,,0.546,,,3,2,0.7,26,2,3,179,-179,1,,,,,,,,,ComboB,,,2,,,1044,,210012,,3,2001,260002,,,,,,,,,,,
3120082,血腥怒杀阵9级,,,,1.08,,,SmartDir,,,3,,,,,Bind,,,,0.174,0.5,0.2,3,2,0.8,26,3,3,,,1,,,,,,,,,ComboC,,,2,,,1045,,210013,,2,2001,260002,,,,,,,,,,,
3120083,血腥怒杀阵9级,,,,2.95,,,SmartDir,,,3,,,,,Bind,,,,0.4669,,,3,2,0.667,26,2,3,179,-179,1,,,,,,,,,ComboD,,,2,,,1046,,210014,,3,2001,260002,,,,,,,,,,,
3120084,血腥怒杀阵9级,,,,1.77,,,SmartDir,,,3,,,,,Bind,,,,0.353,0.464,0.38,3,2,1.133,26,2,3,,,1,,,,,,,,,ComboE,,,2,,,1047,,210015,,4,2001,260002,,,,,,,,,,,
3120085,血腥怒杀阵9级,,,,1.28,,,SmartDir,,,3,,,,,Bind,,,,0.7,0.563,0.25,3,2,2.1,26,3,3,,,1,,,,,,,,,ComboF,,106,,,,1048,,210016,400310,5,2001,260011,,,,,,,,,,,
3120090,血腥怒杀阵10级,,,,1.2,,,SmartDir,,,5,,,,,Bind,,,,0.84,,,3,2,2.1,26,3,3.5,,,1,,,,-1,30600,,,,ComboA,,101,,,,1043,,210011,400308,5,2011,260011,,,,,,,,,,,
3120091,血腥怒杀阵10级,,,,3,,,SmartDir,,,3,,,,,Bind,,,,0.546,,,3,2,0.7,26,2,3,179,-179,1,,,,,,,,,ComboB,,,2,,,1044,,210012,,3,2001,260002,,,,,,,,,,,
3120092,血腥怒杀阵10级,,,,1.1,,,SmartDir,,,3,,,,,Bind,,,,0.174,0.5,0.2,3,2,0.8,26,3,3,,,1,,,,,,,,,ComboC,,,2,,,1045,,210013,,2,2001,260002,,,,,,,,,,,
3120093,血腥怒杀阵10级,,,,3,,,SmartDir,,,3,,,,,Bind,,,,0.4669,,,3,2,0.667,26,2,3,179,-179,1,,,,,,,,,ComboD,,,2,,,1046,,210014,,3,2001,260002,,,,,,,,,,,
3120094,血腥怒杀阵10级,,,,1.8,,,SmartDir,,,3,,,,,Bind,,,,0.353,0.464,0.38,3,2,1.133,26,2,3,,,1,,,,,,,,,ComboE,,,2,,,1047,,210015,,4,2001,260002,,,,,,,,,,,
3120095,血腥怒杀阵10级,,,,1.3,,,SmartDir,,,3,,,,,Bind,,,,0.7,0.563,0.25,3,2,2.1,26,3,3,,,1,,,,,,,,,ComboF,,106,,,,1048,,210016,400310,5,2001,260011,,,,,,,,,,,
3120100,血腥怒杀阵11级,,,,1.22,,,SmartDir,,,5,,,,,Bind,,,,0.84,,,3,2,2.1,26,3,3.5,,,1,,,,-1,30600,,,,ComboA,,101,,,,1043,,210011,400308,5,2011,260011,,,,,,,,,,,
3120101,血腥怒杀阵11级,,,,3.05,,,SmartDir,,,3,,,,,Bind,,,,0.546,,,3,2,0.7,26,2,3,179,-179,1,,,,,,,,,ComboB,,,2,,,1044,,210012,,3,2001,260002,,,,,,,,,,,
3120102,血腥怒杀阵11级,,,,1.12,,,SmartDir,,,3,,,,,Bind,,,,0.174,0.5,0.2,3,2,0.8,26,3,3,,,1,,,,,,,,,ComboC,,,2,,,1045,,210013,,2,2001,260002,,,,,,,,,,,
