id,title,ico,soul_bk,soul_show,soul_front,rank,job,level,hp,mp,sp,patk,pdef,matk,mdef,crit,parry,weakdef,weakatk,hit,dodge,natureatk,naturedef,holyatk,holydef,darkatk,darkdef,speed,aiId,aiDefenseId,attack,skill,bornBuff,dieSkill,drop_type,bornFx,avatar,hitCv,dieCv,story,desc,cut_coin,cut_max,endRow
3011103,美狄亚,,,,,3,32,52,85000,,100,6500,4000,6500,4000,500,500,500,500,,,,,,,,,4500,1017,,[8235],"{""8236"":1,""8237"":1,""8238"":1,""8014"":2}",[560100],,2,[11],3011103,,,,,20,30,
3011104,魔化美狄亚,,,,,3,32,52,85000,,100,6700,4200,6700,4200,500,500,500,500,,,,,,,,,4800,1018,,[8235],"{""8236"":1,""8237"":1,""8238"":1}",[560100],,2,[11],3011104,,,,,20,30,
3001201,强盗,,,,,1,32,52,8800,,100,4200,3500,4200,3500,500,500,500,500,,,,,,,,,5000,101,,[8101],,,,0,,3001201,,,,希腊勇者,,,
3001202,邪恶巫师,,,,,1,128,52,8700,,100,4200,3450,4200,3450,500,500,500,500,,,,,,,,,4300,201,,[8104],,,,0,,3001202,,,,邪恶巫师,,,
3001203,亡灵,,,,,2,128,52,90000,,100,6600,4250,6600,4250,500,500,500,500,,,,,,,,,5000,1005,,[8126],"{""8127"":1,""8128"":1,""8129"":1}",[560100],,1,,3001203,420011,420012,,邪恶亡灵(boss),,,
3002201,卫兵,,,,,1,32,52,9100,,100,4350,3650,4350,3650,500,500,500,500,,,,,,,,,5000,101,,[8173],,,,0,,3002201,,,,远征军守卫,,,
3002202,黑巫使徒,,,,,1,128,52,9050,,100,4380,3620,4380,3620,500,500,500,500,,,,,,,,,5000,201,,[8140],,,,0,,3002202,,,,黑巫使徒,,,
3002203,远征军队长,,,,,2,32,52,95000,,100,6900,4350,6900,4350,500,500,500,500,,,,,,,,,4000,101,,[8130],"{""8199"":1,""8198"":1,""8197"":1}",[560100],,1,,3002203,,,,远征军队长,,,
3003201,卫兵,,,,,1,32,52,9400,,100,4500,3800,4500,3800,525,525,525,525,,,,,,,,,5000,101,,[8173],,,,0,,3003201,,,,远征军守卫,,,
3003202,亡灵,,,,,1,128,52,9300,,100,4500,3750,4500,3750,525,525,525,525,,,,,,,,,5000,201,,[8126],,,,0,,3003202,420011,,,亡灵,,,
3003203,冰魔,,,,,2,128,52,100000,,100,7200,4750,7200,4750,525,525,525,525,,,,,,,,,4500,201,,[8251],"{""8252"":1,""8253"":1}",[560100],,1,"[6207,6208,6209]",3003203,,,,冰魔精英,,,
3004201,狼人,,,,,1,32,52,9650,,100,4680,3930,4680,3930,525,525,525,525,,,,,,,,,5000,101,,"[8102,8105]",,,,0,,3004201,420031,420022,,狼人,,,
3004202,亡灵,,,,,1,128,52,9600,,100,4650,3900,4650,3900,525,525,525,525,,,,,,,,,5000,201,,[8126],,,,0,,3004202,420011,,,亡灵,,,
3004203,炎魔,,,,,2,32,52,105000,,100,7500,5000,7500,5000,525,525,525,525,,,,,,,,,4500,101,,[8246],"{""8247"":1}",[560100],,1,"[6201,6202,6203]",3004203,,,,炎魔精英,,,
3005201,卫兵,,,,,1,32,52,10000,,100,4800,4050,4800,4050,525,525,525,525,,,,,,,,,5000,101,,[8173],,,,0,,3005201,,,,远征军守卫,,,
3005202,黑巫使徒,,,,,1,128,52,9950,,100,4830,4030,4830,4030,525,525,525,525,,,,,,,,,5000,201,,[8140],,,,0,,3005202,,,,黑巫使徒,,,
3005203,阿喀琉斯,,,,,2,32,52,110000,,100,7800,5250,7800,5250,550,550,550,550,,,,,,,,,5000,1004,,"[8121,8122]","{""8123"":1,""8124"":1,""8125"":1}",[560100],,1,,3005203,,,,阿喀琉斯(boss),,,
3006201,龙人,,,,,1,32,52,10300,,100,4950,4200,4950,4200,550,550,550,550,,,,,,,,,5000,101,,"[8133,8134]",,,,0,,3006201,,,,龙人小怪,,,
3006202,炸弹哥布林,,,,,1,128,52,10200,,100,4950,4150,4950,4150,550,550,550,550,,,,,,,,,4300,201,,[8229],,,,0,,3006202,420021,420022,,炸弹哥布林,,,
3006203,黑巫族长,,,,,2,128,52,115000,,100,8100,5200,8100,5200,550,550,550,550,,,,,,,,,5000,1008,,[8174],"{""8176"":1,""8177"":1,""8175"":1}",[560100],,1,,3006203,,,,黑巫族长,,,
3007201,卫兵,,,,,1,32,52,10600,,100,5100,4400,5100,4400,550,550,550,550,,,,,,,,,5000,101,,[8173],,,,0,,3007201,,,,远征军守卫,,,
3007202,邪恶巫师,,,,,1,128,52,10500,,100,5100,4350,5100,4350,550,550,550,550,,,,,,,,,4300,201,,[8104],,,,0,,3007202,,,,邪恶巫师,,,
3007203,沙虫,,,,,2,128,52,120000,,100,8400,5750,8400,5750,550,550,550,550,,,,,,,,,5000,1015,,[8225],"{""8228"":1,""8226"":1,""8227"":1}",[560100],,1,,3007203,,,,沙虫,,,
3008201,强盗,,,,,1,32,52,10900,,100,5250,4600,5250,4600,550,550,550,550,,,,,,,,,5000,101,,[8101],,,,0,,3008201,,,,希腊勇者,,,
3008202,亡灵,,,,,1,128,52,10800,,100,5250,4550,5250,4550,575,575,575,575,,,,,,,,,5000,201,,[8126],,,,0,,3008202,420011,,,亡灵,,,
3008203,蝎子,,,,,2,32,52,125000,,100,8800,6000,8800,6000,575,575,575,575,,,,,,,,,5000,101,,[8215],"{""8216"":1,""8217"":1}",[560100],,1,,3008203,,,,蝎子,20,30,
3009201,龙人,,,,,1,32,52,11200,,100,5420,4800,5420,4800,575,575,575,575,,,,,,,,,5000,101,,"[8133,8134]",,,,0,,3009201,,,,龙人小怪,,,
3009202,冰魔,,,,,1,128,52,11100,,100,5420,4750,5420,4750,575,575,575,575,,,,,,,,,4500,201,,[8251],,,,0,,3009202,,,,冰魔小怪,,,
3009203,丧尸傀儡,,,,,2,32,52,130000,,100,9200,6300,9200,6300,575,575,575,575,,,,,,,,,5000,101,,"[8221,8222]","{""8220"":1}",[560100],,1,,3009203,,,,丧尸傀儡,20,30,
3010201,帝王蛛,,,,,1,32,52,11600,,100,5600,5000,5600,5000,575,575,575,575,,,,,,,,,5000,101,,[8203],,,,0,,3010201,,,,帝王蛛,,,
3010202,炸弹哥布林,,,,,1,128,52,11500,,100,5600,4950,5600,4950,575,575,575,575,,,,,,,,,4300,201,,[8229],,,,0,,3010202,420021,420022,,炸弹哥布林,,,
3010203,帕特罗克罗斯,,,,,2,32,52,135000,,100,9600,6600,9600,6600,575,575,575,575,,,,,,,,,5000,1009,,"[8131,8183]","{""8179"":1,""8180"":1,""8178"":1}",[560100],,1,,3010203,,,,帕特洛克罗斯,,,
3011201,黑巫使徒,,,,,1,128,52,11950,,100,5800,5180,5800,5180,600,600,600,600,,,,,,,,,5000,201,,[8140],,,,0,,3011201,,,,黑巫使徒,,,
3011202,游侠,,,,,1,32,52,12000,,100,5770,5200,5770,5200,600,600,600,600,,,,,,,,,5000,101,,[8131],,,,0,,3011202,,,,守墓者,,,
3011203,美狄亚,,,,,3,32,52,140000,,100,10000,7000,10000,7000,600,600,600,600,,,,,,,,,4500,1017,,[8235],"{""8236"":1,""8237"":1,""8238"":1,""8014"":3}",[560100],,2,[11],3011203,,,,,20,30,
3011204,魔化美狄亚,,,,,3,32,52,140000,,100,10200,7500,10200,7500,600,600,600,600,,,,,,,,,4800,1018,,[8235],"{""8236"":1,""8237"":1,""8238"":1}",[560100],,2,[11],3011204,,,,,20,30,
3012001,龙人,,,,,1,32,52,8350,,100,4100,3380,4100,3380,500,500,500,500,,,,,,,,,5000,101,,"[8133,8134]",,,,0,,3012001,,,,龙人小怪,,,
3012002,亡灵,,,,,1,128,52,8250,,100,4100,3340,4100,3340,500,500,500,500,,,,,,,,,5000,201,,[8126],,,,0,,3012002,420011,,,亡灵,,,
3012003,炎魔,,,,,2,32,52,82000,,100,6200,4000,6200,4000,500,500,500,500,,,,,,,,,4500,101,,[8246],"{""8247"":1}",[560100],,1,"[6201,6202,6203]",3012003,,,,炎魔精英,,,
3013001,龙人,,,,,1,32,52,8400,,100,4150,3430,4150,3430,500,500,500,500,,,,,,,,,5000,101,,"[8133,8134]",,,,0,,3013001,,,,龙人小怪,,,
3013002,炸弹哥布林,,,,,1,128,52,8300,,100,4150,3390,4150,3390,500,500,500,500,,,,,,,,,4300,201,,[8229],,,,0,,3013002,420021,420022,,炸弹哥布林,,,
3013003,熔岩蛛,,,,,2,32,52,84000,,100,6300,4150,6300,4150,500,500,500,500,,,,,,,,,5000,101,,[8211],"{""8204"":1,""8205"":1}",[560100],,1,,3013003,,,,熔岩蛛Boss,,,
3014001,炎魔,,,,,1,32,53,8480,,100,4220,3460,4220,3460,510,510,510,510,,,,,,,,,4500,101,,[8246],,,,0,,3014001,,,,炎魔小怪,,,
3014002,黑巫使徒,,,,,1,128,53,8420,,100,4250,3500,4250,3500,510,510,510,510,,,,,,,,,5000,201,,[8140],,,,0,,3014002,,,,黑巫使徒,,,
3014003,丧尸英雄王,,,,,2,32,53,88000,,100,6600,4300,6600,4300,510,510,510,510,,,,,,,,,5000,1011,,[8189],"{""8192"":1,""8191"":1,""8190"":1}",[560100],,1,,3014003,,,,丧尸英雄王(boss),20,30,
3015001,游侠,,,,,1,32,54,8700,,100,4490,3720,4490,3720,530,530,530,530,,,,,,,,,5000,101,,[8131],,,,0,,3015001,,,,守墓者,,,
3015002,帝王蛛,,,,,1,32,54,8700,,100,4460,3720,4460,3720,530,530,530,530,,,,,,,,,5000,101,,[8203],,,,0,,3015002,,,,帝王蛛,,,
3015003,魔化克瑞丝,,,,,2,32,54,90000,,100,6800,4600,6800,4600,530,530,530,530,,,,,,,,,5000,101,,"[8131,8183]","{""8179"":1,""8180"":1,""8178"":1}",[560100],,1,,3015003,,,,,,,
3016001,魔殿骑士,,,,,1,32,54,8780,,100,4540,3780,4540,3780,530,530,530,530,,,,,,,,,5000,101,,[8137],,,,0,,3016001,,,,,,,
3016002,冰魔,,,,,1,128,54,8750,,100,4540,3780,4540,3780,530,530,530,530,,,,,,,,,4500,201,,[8251],,,,0,,3016002,,,,冰魔小怪,,,
3016003,将军,,,,,2,32,54,92000,,100,6900,4750,6900,4750,530,530,530,530,,,,,,,,,5000,1016,,[8148],"{""8149"":1,""8150"":1,""8151"":1}",[560100],,1,,3016003,,,,金色将军,,,
3017001,龙人,,,,,1,32,55,8850,,100,4620,3860,4620,3860,540,540,540,540,,,,,,,,,5000,101,,"[8133,8134]",,,,0,,3017001,,,,龙人小怪,,,
3017002,冰魔,,,,,1,128,55,8820,,100,4620,3860,4620,3860,540,540,540,540,,,,,,,,,4500,201,,[8251],,,,0,,3017002,,,,冰魔小怪,,,
3017003,阿伽门农,,,,,2,32,55,96000,,100,7200,4600,7200,4600,540,540,540,540,,,,,,,,,5000,1014,,[8155],"{""8156"":1,""8158"":1,""8157"":1}",[560100],,1,,3017003,,,,阿伽门农,20,30,
3018001,卫兵,,,,,1,32,56,9140,,100,4880,4160,4880,4160,560,560,560,560,,,,,,,,,5000,101,,[8173],,,,0,,3018001,,,,远征军守卫,,,
3018002,炸弹哥布林,,,,,1,128,56,9040,,100,4880,4120,4880,4120,560,560,560,560,,,,,,,,,4300,201,,[8229],,,,0,,3018002,420021,420022,,炸弹哥布林,,,
3018003,紫魔蛛,,,,,2,32,56,98000,,100,7500,5200,7500,5200,560,560,560,560,,,,,,,,,5000,1013,,[8209],"{""8208"":1,""8205"":1}",[560100],,1,,3018003,,,,魔蛛,20,30,
3019001,游侠,,,,,1,32,56,9220,,100,4950,4220,4950,4220,560,560,560,560,,,,,,,,,5000,101,,[8131],,,,0,,3019001,,,,守墓者,,,
3019002,邪恶巫师,,,,,1,128,56,9120,,100,4950,4200,4950,4200,560,560,560,560,,,,,,,,,4300,201,,[8104],,,,0,,3019002,,,,邪恶巫师,,,
3019003,芬里尔狼,,,,,2,32,56,100000,,100,7700,5300,7700,5300,560,560,560,560,,,,,,,,,4300,1002,,"[8102,8105]","{""8171"":1,""8170"":1,""8169"":1,""8182"":1}",[560100],,1,,3019003,420031,420022,,狼人(boss),20,30,
3020001,强盗,,,,,1,32,57,9300,,100,5020,4300,5020,4300,570,570,570,570,,,,,,,,,5000,101,,[8101],,,,0,,3020001,,,,希腊勇者,,,
3020002,帝王蛛,,,,,1,32,57,9300,,100,5020,4300,5020,4300,570,570,570,570,,,,,,,,,5000,101,,[8203],,,,0,,3020002,,,,帝王蛛,,,
3020003,炽火龙,,,,,3,32,57,105000,,100,8000,5600,8000,5600,570,570,570,570,,,,,,,,,2000,101,,[8152],"{""8153"":1,""8154"":1}",[560100],,2,[11],3020003,,,,,20,30,
3021001,魔蛛,,,,,1,32,58,9850,,100,5280,4620,5280,4620,590,590,590,590,,,,,,,,,5000,201,,[8207],,,,0,,3021001,,,,魔蛛,20,30,
3021002,亡灵,,,,,1,128,58,9750,,100,5280,4580,5280,4580,590,590,590,590,,,,,,,,,5000,201,,[8126],,,,0,,3021002,420011,,,亡灵,,,
3021003,帕特洛克罗斯,,,,,2,32,58,110000,,100,8600,6100,8600,6100,590,590,590,590,,,,,,,,,5000,1009,,"[8131,8183]","{""8179"":1,""8180"":1,""8178"":1}",[560100],,1,,3021003,,,,帕特洛克罗斯,,,
3022001,龙人,,,,,1,32,58,10000,,100,5360,4700,5360,4700,590,590,590,590,,,,,,,,,5000,101,,"[8133,8134]",,,,0,,3022001,,,,龙人小怪,,,
3022002,魔殿骑士,,,,,1,32,58,10000,,100,5360,4700,5360,4700,590,590,590,590,,,,,,,,,5000,101,,[8137],,,,0,,3022002,,,,,,,
3022003,黑巫族长,,,,,2,128,58,115000,,100,9000,5400,9000,5400,590,590,590,590,,,,,,,,,5000,1008,,[8174],"{""8176"":1,""8177"":1,""8175"":1}",[560100],,1,,3022003,,,,黑巫族长,,,
3023001,炎魔,,,,,1,32,59,11000,,100,5650,5000,5650,5000,610,610,610,610,,,,,,,,,4500,101,,[8246],,,,0,,3023001,,,,炎魔小怪,,,
3023002,熔岩蛛,,,,,1,32,59,11000,,100,5650,5000,5650,5000,610,610,610,610,,,,,,,,,5000,101,,[8211],,,,0,,3023002,,,,熔岩蛛小怪,,,
3023003,海伦,,,,,3,128,59,130000,,100,9800,6500,9800,6500,610,610,610,610,,,,,,,,,4500,1019,,[8144],"{""8146"":1,""8147"":1,""8145"":1,""8015"":1}",[560100],,2,[11],3023003,,,,,20,30,
3023004,魔化海伦,,,,,3,128,59,130000,,100,10000,7000,10000,7000,610,610,610,610,,,,,,,,,4800,1020,,[8144],"{""8146"":1,""8147"":1,""8145"":1}",[560100],,2,[11],3023004,,,,,20,30,
3012101,龙人,,,,,1,32,53,8520,,100,4280,3540,4280,3540,510,510,510,510,,,,,,,,,5000,101,,"[8133,8134]",,,,0,,3012101,,,,龙人小怪,,,
3012102,亡灵,,,,,1,128,53,8420,,100,4280,3500,4280,3500,510,510,510,510,,,,,,,,,5000,201,,[8126],,,,0,,3012102,420011,,,亡灵,,,
3012103,炎魔,,,,,2,32,53,86000,,100,6500,4300,6500,4300,510,510,510,510,,,,,,,,,4500,101,,[8246],"{""8247"":1}",[560100],,1,"[6201,6202,6203]",3012103,,,,炎魔精英,,,
3013101,龙人,,,,,1,32,53,8580,,100,4340,3600,4340,3600,520,520,520,520,,,,,,,,,5000,101,,"[8133,8134]",,,,0,,3013101,,,,龙人小怪,,,
3013102,炸弹哥布林,,,,,1,128,53,8480,,100,4340,3560,4340,3560,520,520,520,520,,,,,,,,,4300,201,,[8229],,,,0,,3013102,420021,420022,,炸弹哥布林,,,
3013103,熔岩蛛,,,,,2,32,53,88000,,100,6600,4450,6600,4450,520,520,520,520,,,,,,,,,5000,101,,[8211],"{""8204"":1,""8205"":1}",[560100],,1,,3013103,,,,熔岩蛛Boss,,,
3014101,炎魔,,,,,1,32,54,8650,,100,4400,3640,4400,3640,520,520,520,520,,,,,,,,,4500,101,,[8246],,,,0,,3014101,,,,炎魔小怪,,,
3014102,黑巫使徒,,,,,1,128,54,8600,,100,4430,3660,4430,3660,520,520,520,520,,,,,,,,,5000,201,,[8140],,,,0,,3014102,,,,黑巫使徒,,,
3014103,丧尸英雄王,,,,,2,32,54,92000,,100,6900,4600,6900,4600,520,520,520,520,,,,,,,,,5000,1011,,[8189],"{""8192"":1,""8191"":1,""8190"":1}",[560100],,1,,3014103,,,,丧尸英雄王(boss),20,30,
3015101,游侠,,,,,1,32,55,8900,,100,4680,3940,4680,3940,540,540,540,540,,,,,,,,,5000,101,,[8131],,,,0,,3015101,,,,守墓者,,,
3015102,帝王蛛,,,,,1,32,55,8900,,100,4650,3900,4650,3900,540,540,540,540,,,,,,,,,5000,101,,[8203],,,,0,,3015102,,,,帝王蛛,,,
3015103,魔化克瑞丝,,,,,2,32,55,94000,,100,7100,4900,7100,4900,540,540,540,540,,,,,,,,,5000,101,,"[8131,8183]","{""8179"":1,""8180"":1,""8178"":1}",[560100],,1,,3015103,,,,,,,
3016101,魔殿骑士,,,,,1,32,55,8980,,100,4750,4000,4750,4000,550,550,550,550,,,,,,,,,5000,101,,[8137],,,,0,,3016101,,,,,,,
3016102,冰魔,,,,,1,128,55,8950,,100,4750,3980,4750,3980,550,550,550,550,,,,,,,,,4500,201,,[8251],,,,0,,3016102,,,,冰魔小怪,,,
3016103,将军,,,,,2,32,55,96000,,100,7200,5000,7200,5000,550,550,550,550,,,,,,,,,5000,1016,,[8148],"{""8149"":1,""8150"":1,""8151"":1}",[560100],,1,,3016103,,,,金色将军,,,
3017101,龙人,,,,,1,32,56,9050,,100,4830,4080,4830,4080,550,550,550,550,,,,,,,,,5000,101,,"[8133,8134]",,,,0,,3017101,,,,龙人小怪,,,
3017102,冰魔,,,,,1,128,56,9020,,100,4830,4080,4830,4080,550,550,550,550,,,,,,,,,4500,201,,[8251],,,,0,,3017102,,,,冰魔小怪,,,
3017103,阿伽门农,,,,,2,32,56,100000,,100,7500,4800,7500,4800,550,550,550,550,,,,,,,,,5000,1014,,[8155],"{""8156"":1,""8158"":1,""8157"":1}",[560100],,1,,3017103,,,,阿伽门农,20,30,
3018101,卫兵,,,,,1,32,57,9400,,100,5080,4380,5080,4380,570,570,570,570,,,,,,,,,5000,101,,[8173],,,,0,,3018101,,,,远征军守卫,,,
3018102,炸弹哥布林,,,,,1,128,57,9300,,100,5080,4340,5080,4340,570,570,570,570,,,,,,,,,4300,201,,[8229],,,,0,,3018102,420021,420022,,炸弹哥布林,,,
3018103,紫魔蛛,,,,,2,32,57,103000,,100,8000,5600,8000,5600,570,570,570,570,,,,,,,,,5000,1013,,[8209],"{""8208"":1,""8205"":1}",[560100],,1,,3018103,,,,魔蛛,20,30,
3019101,游侠,,,,,1,32,57,9520,,100,5160,4450,5160,4450,580,580,580,580,,,,,,,,,5000,101,,[8131],,,,0,,3019101,,,,守墓者,,,
3019102,邪恶巫师,,,,,1,128,57,9420,,100,5130,4420,5130,4420,580,580,580,580,,,,,,,,,4300,201,,[8104],,,,0,,3019102,,,,邪恶巫师,,,
3019103,芬里尔狼,,,,,2,32,57,106000,,100,8200,5700,8200,5700,580,580,580,580,,,,,,,,,4300,1002,,"[8102,8105]","{""8171"":1,""8170"":1,""8169"":1,""8182"":1}",[560100],,1,,3019103,420031,420022,,狼人(boss),20,30,
3020101,强盗,,,,,1,32,58,9600,,100,5220,4550,5220,4550,580,580,580,580,,,,,,,,,5000,101,,[8101],,,,0,,3020101,,,,希腊勇者,,,
3020102,帝王蛛,,,,,1,32,58,9600,,100,5220,4550,5220,4550,580,580,580,580,,,,,,,,,5000,101,,[8203],,,,0,,3020102,,,,帝王蛛,,,
3020103,炽火龙,,,,,3,32,58,112000,,100,8800,6000,8800,6000,580,580,580,580,,,,,,,,,2000,101,,[8152],"{""8153"":1,""8154"":1}",[560100],,2,[11],3020103,,,,,20,30,
3021101,魔蛛,,,,,1,32,59,10200,,100,5420,4800,5420,4800,600,600,600,600,,,,,,,,,5000,201,,[8207],,,,0,,3021101,,,,魔蛛,20,30,
3021102,亡灵,,,,,1,128,59,10200,,100,5420,4800,5420,4800,600,600,600,600,,,,,,,,,5000,201,,[8126],,,,0,,3021102,420011,,,亡灵,,,
3021103,帕特洛克罗斯,,,,,2,32,59,115000,,100,8800,6300,8800,6300,600,600,600,600,,,,,,,,,5000,1009,,"[8131,8183]","{""8179"":1,""8180"":1,""8178"":1}",[560100],,1,,3021103,,,,帕特洛克罗斯,,,
3022101,龙人,,,,,1,32,59,10500,,100,5520,4900,5520,4900,600,600,600,600,,,,,,,,,5000,101,,"[8133,8134]",,,,0,,3022101,,,,龙人小怪,,,
3022102,魔殿骑士,,,,,1,32,59,10500,,100,5520,4900,5520,4900,600,600,600,600,,,,,,,,,5000,101,,[8137],,,,0,,3022102,,,,,,,
3022103,黑巫族长,,,,,2,128,59,120000,,100,9200,5600,9200,5600,600,600,600,600,,,,,,,,,5000,1008,,[8174],"{""8176"":1,""8177"":1,""8175"":1}",[560100],,1,,3022103,,,,黑巫族长,,,
3023101,炎魔,,,,,1,32,60,12000,,100,5800,5200,5800,5200,610,610,610,610,,,,,,,,,4500,101,,[8246],,,,0,,3023101,,,,炎魔小怪,,,
3023102,熔岩蛛,,,,,1,32,60,12000,,100,5800,5200,5800,5200,610,610,610,610,,,,,,,,,5000,101,,[8211],,,,0,,3023102,,,,熔岩蛛小怪,,,
3023103,海伦,,,,,3,128,60,140000,,100,10000,7000,10000,7000,610,610,610,610,,,,,,,,,4500,1019,,[8144],"{""8146"":1,""8147"":1,""8145"":1,""8015"":2}",[560100],,2,[11],3023103,,,,,20,30,
3023104,魔化海伦,,,,,3,128,60,140000,,100,10200,7500,10200,7500,610,610,610,610,,,,,,,,,4800,1020,,[8144],"{""8146"":1,""8147"":1,""8145"":1}",[560100],,2,[11],3023104,,,,,20,30,
3012201,龙人,,,,,1,32,60,12300,,100,6000,5350,6000,5350,600,600,600,600,,,,,,,,,5000,101,,"[8133,8134]",,,,0,,3012201,,,,龙人小怪,,,
3012202,亡灵,,,,,1,128,60,12300,,100,6000,5300,6000,5300,600,600,600,600,,,,,,,,,5000,201,,[8126],,,,0,,3012202,420011,,,亡灵,,,
3012203,炎魔,,,,,2,32,60,142500,,100,10150,7150,10150,7150,600,600,600,600,,,,,,,,,4500,101,,[8246],"{""8247"":1}",[560100],,1,"[6201,6202,6203]",3012203,,,,炎魔精英,,,
3013201,龙人,,,,,1,32,60,12600,,100,6200,5500,6200,5500,600,600,600,600,,,,,,,,,5000,101,,"[8133,8134]",,,,0,,3013201,,,,龙人小怪,,,
3013202,炸弹哥布林,,,,,1,128,60,12600,,100,6200,5450,6200,5450,600,600,600,600,,,,,,,,,4300,201,,[8229],,,,0,,3013202,420021,420022,,炸弹哥布林,,,
3013203,熔岩蛛,,,,,2,32,60,145000,,100,10300,7300,10300,7300,600,600,600,600,,,,,,,,,5000,101,,[8211],"{""8204"":1,""8205"":1}",[560100],,1,,3013203,,,,熔岩蛛Boss,,,
3014201,炎魔,,,,,1,32,60,12900,,100,6400,5650,6400,5650,620,620,620,620,,,,,,,,,4500,101,,[8246],,,,0,,3014201,,,,炎魔小怪,,,
3014202,黑巫使徒,,,,,1,128,60,12900,,100,6450,5620,6450,5620,620,620,620,620,,,,,,,,,5000,201,,[8140],,,,0,,3014202,,,,黑巫使徒,,,
3014203,丧尸英雄王,,,,,2,32,60,147500,,100,10450,7450,10450,7450,620,620,620,620,,,,,,,,,5000,1011,,[8189],"{""8192"":1,""8191"":1,""8190"":1}",[560100],,1,,3014203,,,,丧尸英雄王(boss),20,30,
3015201,游侠,,,,,1,32,60,13200,,100,6600,5800,6600,5800,620,620,620,620,,,,,,,,,5000,101,,[8131],,,,0,,3015201,,,,守墓者,,,
3015202,帝王蛛,,,,,1,32,60,13200,,100,6600,5800,6600,5800,620,620,620,620,,,,,,,,,5000,101,,[8203],,,,0,,3015202,,,,帝王蛛,,,
3015203,魔化克瑞丝,,,,,2,32,60,150000,,100,10600,7600,10600,7600,620,620,620,620,,,,,,,,,5000,101,,"[8131,8183]","{""8179"":1,""8180"":1,""8178"":1}",[560100],,1,,3015203,,,,,,,
3016201,魔殿骑士,,,,,1,32,60,13500,,100,6800,5950,6800,5950,640,640,640,640,,,,,,,,,5000,101,,[8137],,,,0,,3016201,,,,,,,
3016202,冰魔,,,,,1,128,60,13500,,100,6800,5900,6800,5900,640,640,640,640,,,,,,,,,4500,201,,[8251],,,,0,,3016202,,,,冰魔小怪,,,
3016203,将军,,,,,2,32,60,153000,,100,10800,7750,10800,7750,640,640,640,640,,,,,,,,,5000,1016,,[8148],"{""8149"":1,""8150"":1,""8151"":1}",[560100],,1,,3016203,,,,金色将军,,,
3017201,龙人,,,,,1,32,60,13800,,100,7000,6100,7000,6100,640,640,640,640,,,,,,,,,5000,101,,"[8133,8134]",,,,0,,3017201,,,,龙人小怪,,,
3017202,冰魔,,,,,1,128,60,13800,,100,7000,6050,7000,6050,640,640,640,640,,,,,,,,,4500,201,,[8251],,,,0,,3017202,,,,冰魔小怪,,,
3017203,阿伽门农,,,,,2,32,60,156000,,100,11000,7900,11000,7900,640,640,640,640,,,,,,,,,5000,1014,,[8155],"{""8156"":1,""8158"":1,""8157"":1}",[560100],,1,,3017203,,,,阿伽门农,20,30,
3018201,卫兵,,,,,1,32,60,14100,,100,7250,6250,7250,6250,660,660,660,660,,,,,,,,,5000,101,,[8173],,,,0,,3018201,,,,远征军守卫,,,
3018202,炸弹哥布林,,,,,1,128,60,14100,,100,7250,6200,7250,6200,660,660,660,660,,,,,,,,,4300,201,,[8229],,,,0,,3018202,420021,420022,,炸弹哥布林,,,
3018203,紫魔蛛,,,,,2,32,60,159000,,100,11200,8050,11200,8050,660,660,660,660,,,,,,,,,5000,1013,,[8209],"{""8208"":1,""8205"":1}",[560100],,1,,3018203,,,,魔蛛,20,30,
3019201,游侠,,,,,1,32,60,14400,,100,7500,6400,7500,6400,660,660,660,660,,,,,,,,,5000,101,,[8131],,,,0,,3019201,,,,守墓者,,,
3019202,邪恶巫师,,,,,1,128,60,14400,,100,7500,6350,7500,6350,660,660,660,660,,,,,,,,,4300,201,,[8104],,,,0,,3019202,,,,邪恶巫师,,,
3019203,芬里尔狼,,,,,2,32,60,162000,,100,11400,8200,11400,8200,660,660,660,660,,,,,,,,,4300,1002,,"[8102,8105]","{""8171"":1,""8170"":1,""8169"":1,""8182"":1}",[560100],,1,,3019203,420031,420022,,狼人(boss),20,30,
3020201,强盗,,,,,1,32,60,14700,,100,7750,6550,7750,6550,680,680,680,680,,,,,,,,,5000,101,,[8101],,,,0,,3020201,,,,希腊勇者,,,
3020202,帝王蛛,,,,,1,32,60,14700,,100,7750,6550,7750,6550,680,680,680,680,,,,,,,,,5000,101,,[8203],,,,0,,3020202,,,,帝王蛛,,,
3020203,炽火龙,,,,,3,32,60,165000,,100,11600,8350,11600,8350,680,680,680,680,,,,,,,,,2000,101,,[8152],"{""8153"":1,""8154"":1}",[560100],,2,[11],3020203,,,,,20,30,
3021201,魔蛛,,,,,1,32,60,15100,,100,8000,6700,8000,6700,680,680,680,680,,,,,,,,,5000,201,,[8207],,,,0,,3021201,,,,魔蛛,20,30,
3021202,亡灵,,,,,1,128,60,15100,,100,8000,6700,8000,6700,680,680,680,680,,,,,,,,,5000,201,,[8126],,,,0,,3021202,420011,,,亡灵,,,
3021203,帕特洛克罗斯,,,,,2,32,60,168000,,100,11800,8500,11800,8500,680,680,680,680,,,,,,,,,5000,1009,,"[8131,8183]","{""8179"":1,""8180"":1,""8178"":1}",[560100],,1,,3021203,,,,帕特洛克罗斯,,,
3022201,龙人,,,,,1,32,60,15500,,100,8250,6850,8250,6850,700,700,700,700,,,,,,,,,5000,101,,"[8133,8134]",,,,0,,3022201,,,,龙人小怪,,,
