id,name,type,link,stack,color,lv,icon,smallicon,price,Diamondprices,access,limit_forge,limit_refine,limit_advance,info,partnermodel,dropFx,pickFx,pickOverFx,dropVoice,tips,endRow
1105200514,【觉醒】魅风装束,3,,1,6,65,1203207,,100000,9999,装备铸造获得,-1,-1,-1,拥有强大的诅咒力量，会带来死亡厄运的可怕装束,,87,,,110009,拥有强大的诅咒力量，会带来死亡厄运的可怕装束,
1106200501,【觉醒】绝影之靴,3,,1,3,15,1204202,,10000,9999,装备铸造获得,0,25,-1,如黑夜般没有影子的短靴，无声息地接近敌人,,87,,,110009,如黑夜般没有影子的短靴，无声息地接近敌人,
1106200502,【觉醒】禁忌之靴,3,,1,3,25,1204203,,10000,9999,装备铸造获得,4,25,-1,受复仇女神诅咒的可怕短靴，它会控制主人的意志来自我行动,,87,,,110009,受复仇女神诅咒的可怕短靴，它会控制主人的意志来自我行动,
1106200503,【觉醒】禁忌之靴,3,,1,4,25,1204203,,15000,9999,装备铸造获得,4,35,-1,受复仇女神诅咒的可怕短靴，它会控制主人的意志来自我行动,,87,,,110009,受复仇女神诅咒的可怕短靴，它会控制主人的意志来自我行动,
1106200504,【觉醒】断罪之靴,3,,1,4,35,1204204,,20000,9999,装备铸造获得,4,35,-1,由命运女神克罗托纺织生命时留下的丝线制成的短靴，传说能切断轮回时的罪恶,,87,,,110009,由命运女神克罗托纺织生命时留下的丝线制成的短靴，传说能切断轮回时的罪恶,
1106200505,【觉醒】夜魔之靴,3,,1,4,45,1204205,,35000,9999,装备铸造获得,4,35,-1,闪动时宛若红月幻影的短靴，即使是时间枷锁也无法捕捉到它的轨迹,,87,,,110009,闪动时宛若红月幻影的短靴，即使是时间枷锁也无法捕捉到它的轨迹,
1106200506,【觉醒】夜女神之靴,3,,1,4,55,1204206,,25000,9999,装备铸造获得,4,35,-1,再美丽纷呈的世界，也比不上唯一的你———尼克斯,,87,,,110009,再美丽纷呈的世界，也比不上唯一的你———尼克斯,
1106200507,【觉醒】断罪之靴,3,,1,5,35,1204204,,45000,9999,装备铸造获得,4,45,-1,由命运女神克罗托纺织生命时留下的丝线制成的短靴，传说能切断轮回时的罪恶,,87,,,110009,由命运女神克罗托纺织生命时留下的丝线制成的短靴，传说能切断轮回时的罪恶,
1106200508,【觉醒】夜魔之靴,3,,1,5,45,1204205,,70000,9999,装备铸造获得,4,45,-1,闪动时宛若红月幻影的短靴，即使是时间枷锁也无法捕捉到它的轨迹,,87,,,110009,闪动时宛若红月幻影的短靴，即使是时间枷锁也无法捕捉到它的轨迹,
1106200509,【觉醒】夜女神之靴,3,,1,5,55,1204206,,30000,9999,装备铸造获得,4,45,-1,再美丽纷呈的世界，也比不上唯一的你———尼克斯,,87,,,110009,再美丽纷呈的世界，也比不上唯一的你———尼克斯,
1106200510,【觉醒】夜魔之靴,3,,1,6,45,1204205,,60000,9999,装备铸造获得,4,-1,-1,闪动时宛若红月幻影的短靴，即使是时间枷锁也无法捕捉到它的轨迹,,87,,,110009,闪动时宛若红月幻影的短靴，即使是时间枷锁也无法捕捉到它的轨迹,
1106200511,【觉醒】夜女神之靴,3,,1,6,55,1204206,,100000,9999,装备铸造获得,4,-1,-1,再美丽纷呈的世界，也比不上唯一的你———尼克斯,,87,,,110009,再美丽纷呈的世界，也比不上唯一的你———尼克斯,
1106200512,【觉醒】魅风之靴,3,,1,4,65,1204207,,100000,9999,装备铸造获得,-1,35,-1,拥有强大的诅咒力量，会带来死亡厄运的可怕靴子,,87,,,110009,拥有强大的诅咒力量，会带来死亡厄运的可怕靴子,
1106200513,【觉醒】魅风之靴,3,,1,5,65,1204207,,100000,9999,装备铸造获得,-1,45,-1,拥有强大的诅咒力量，会带来死亡厄运的可怕靴子,,87,,,110009,拥有强大的诅咒力量，会带来死亡厄运的可怕靴子,
1106200514,【觉醒】魅风之靴,3,,1,6,65,1204207,,100000,9999,装备铸造获得,-1,-1,-1,拥有强大的诅咒力量，会带来死亡厄运的可怕靴子,,87,,,110009,拥有强大的诅咒力量，会带来死亡厄运的可怕靴子,
1101400501,【觉醒】风牙魔剑,3,,1,3,15,1201402,,10000,9999,装备铸造获得,0,25,-1,在深渊中封印千年的魔剑，旋转时仿佛是巨大的龙卷,,87,,,110009,在深渊中封印千年的魔剑，旋转时仿佛是巨大的龙卷,
1101400502,【觉醒】蛇神巨骨剑,3,,1,3,25,1201403,,10000,9999,装备铸造获得,4,25,-1,以许德拉的巨骨铸成的大剑，神魔大战里曾斩开曙光女神的日炎结界,,87,,,110009,以许德拉的巨骨铸成的大剑，神魔大战里曾斩开曙光女神的日炎结界,
1101400503,【觉醒】蛇神巨骨剑,3,,1,4,25,1201403,,15000,9999,装备铸造获得,4,35,-1,以许德拉的巨骨铸成的大剑，神魔大战里曾斩开曙光女神的日炎结界,,87,,,110009,以许德拉的巨骨铸成的大剑，神魔大战里曾斩开曙光女神的日炎结界,
1101400504,【觉醒】九头龙之怒,3,,1,4,35,1201404,,20000,9999,装备铸造获得,4,35,-1,燃烧着龙炎的巨剑，攻击时宛若魔龙吐息，传说中是龙族的秘宝,,87,,,110009,燃烧着龙炎的巨剑，攻击时宛若魔龙吐息，传说中是龙族的秘宝,
1101400505,【觉醒】噩梦饮血剑,3,,1,4,45,1201405,,35000,9999,装备铸造获得,4,35,-1,火神铸造圣剑时因变异诞生的噩梦魔剑，至今未找到真正能掌控它的主人,,87,,,110009,火神铸造圣剑时因变异诞生的噩梦魔剑，至今未找到真正能掌控它的主人,
1101400506,【觉醒】黑曜封魔剑,3,,1,4,55,1201406,,25000,9999,装备铸造获得,4,35,-1,为了斩杀恐惧魔王所创造的封魔剑，魔王死后，它成为了支撑着天柱的巨神兵之一,,87,,,110009,为了斩杀恐惧魔王所创造的封魔剑，魔王死后，它成为了支撑着天柱的巨神兵之一,
1101400507,【觉醒】九头龙之怒,3,,1,5,35,1201404,,45000,9999,装备铸造获得,4,45,-1,燃烧着龙炎的巨剑，攻击时宛若魔龙吐息，传说中是龙族的秘宝,,87,,,110009,燃烧着龙炎的巨剑，攻击时宛若魔龙吐息，传说中是龙族的秘宝,
1101400508,【觉醒】噩梦饮血剑,3,,1,5,45,1201405,,70000,9999,装备铸造获得,4,45,-1,火神铸造圣剑时因变异诞生的噩梦魔剑，至今未找到真正能掌控它的主人,,87,,,110009,火神铸造圣剑时因变异诞生的噩梦魔剑，至今未找到真正能掌控它的主人,
1101400509,【觉醒】黑曜封魔剑,3,,1,5,55,1201406,,30000,9999,装备铸造获得,4,45,-1,为了斩杀恐惧魔王所创造的封魔剑，魔王死后，它成为了支撑着天柱的巨神兵之一,,87,,,110009,为了斩杀恐惧魔王所创造的封魔剑，魔王死后，它成为了支撑着天柱的巨神兵之一,
1101400510,【觉醒】噩梦饮血剑,3,,1,6,45,1201405,,60000,9999,装备铸造获得,4,-1,-1,火神铸造圣剑时因变异诞生的噩梦魔剑，至今未找到真正能掌控它的主人,,87,,,110009,火神铸造圣剑时因变异诞生的噩梦魔剑，至今未找到真正能掌控它的主人,
1101400511,【觉醒】黑曜封魔剑,3,,1,6,55,1201406,,100000,9999,装备铸造获得,4,-1,-1,为了斩杀恐惧魔王所创造的封魔剑，魔王死后，它成为了支撑着天柱的巨神兵之一,,87,,,110009,为了斩杀恐惧魔王所创造的封魔剑，魔王死后，它成为了支撑着天柱的巨神兵之一,
1101400512,【觉醒】神墟巨剑,3,,1,4,65,1201407,,100000,9999,装备铸造获得,-1,35,-1,原为泰坦之王乌拉诺斯的巨剑，能号令十二泰坦神,,87,,,110009,原为泰坦之王乌拉诺斯的巨剑，能号令十二泰坦神,
1101400513,【觉醒】神墟巨剑,3,,1,5,65,1201407,,100000,9999,装备铸造获得,-1,45,-1,原为泰坦之王乌拉诺斯的巨剑，能号令十二泰坦神,,87,,,110009,原为泰坦之王乌拉诺斯的巨剑，能号令十二泰坦神,
1101400514,【觉醒】神墟巨剑,3,,1,6,65,1201407,,100000,9999,装备铸造获得,-1,-1,-1,原为泰坦之王乌拉诺斯的巨剑，能号令十二泰坦神,,87,,,110009,原为泰坦之王乌拉诺斯的巨剑，能号令十二泰坦神,
1102400501,【觉醒】日炎戒指,3,,1,3,15,1206402,,10000,9999,装备铸造获得,0,25,-1,萦绕着太阳神之力的戒指,,87,,,110009,萦绕着太阳神之力的戒指,
1102400502,【觉醒】雅典戒指,3,,1,3,25,1206403,,10000,9999,装备铸造获得,4,25,-1,象征着王者荣光的戒指,,87,,,110009,象征着王者荣光的戒指,
1102400503,【觉醒】雅典戒指,3,,1,4,25,1206403,,15000,9999,装备铸造获得,4,35,-1,象征着王者荣光的戒指,,87,,,110009,象征着王者荣光的戒指,
1102400504,【觉醒】蓝星戒指,3,,1,4,35,1206404,,20000,9999,装备铸造获得,4,35,-1,湛蓝的戒指，如星辰般璀璨,,87,,,110009,湛蓝的戒指，如星辰般璀璨,
1102400505,【觉醒】神月戒指,3,,1,4,45,1206405,,35000,9999,装备铸造获得,4,35,-1,封印着血红之月的戒指,,87,,,110009,封印着血红之月的戒指,
1102400506,【觉醒】战神戒指,3,,1,4,55,1206406,,25000,9999,装备铸造获得,4,35,-1,象征着九重地狱的古老戒指,,87,,,110009,象征着九重地狱的古老戒指,
1102400507,【觉醒】蓝星戒指,3,,1,5,35,1206404,,45000,9999,装备铸造获得,4,45,-1,湛蓝的戒指，如星辰般璀璨,,87,,,110009,湛蓝的戒指，如星辰般璀璨,
1102400508,【觉醒】神月戒指,3,,1,5,45,1206405,,70000,9999,装备铸造获得,4,45,-1,封印着血红之月的戒指。,,87,,,110009,封印着血红之月的戒指。,
1102400509,【觉醒】战神戒指,3,,1,5,55,1206406,,30000,9999,装备铸造获得,4,45,-1,象征着九重地狱的古老戒指,,87,,,110009,象征着九重地狱的古老戒指,
1102400510,【觉醒】神月戒指,3,,1,6,45,1206405,,60000,9999,装备铸造获得,4,-1,-1,封印着血红之月的戒指,,87,,,110009,封印着血红之月的戒指,
1102400511,【觉醒】战神戒指,3,,1,6,55,1206406,,100000,9999,装备铸造获得,4,-1,-1,象征着九重地狱的古老戒指,,87,,,110009,象征着九重地狱的古老戒指,
1102400512,【觉醒】天坠戒指,3,,1,4,65,1206407,,100000,9999,装备铸造获得,-1,35,-1,由星辰熔铸的天神戒指，具备接近于神的防御力,,87,,,110009,由星辰熔铸的天神戒指，具备接近于神的防御力,
1102400513,【觉醒】天坠戒指,3,,1,5,65,1206407,,100000,9999,装备铸造获得,-1,45,-1,由星辰熔铸的天神戒指，具备接近于神的防御力,,87,,,110009,由星辰熔铸的天神戒指，具备接近于神的防御力,
1102400514,【觉醒】天坠戒指,3,,1,6,65,1206407,,100000,9999,装备铸造获得,-1,-1,-1,由星辰熔铸的天神戒指，具备接近于神的防御力,,87,,,110009,由星辰熔铸的天神戒指，具备接近于神的防御力,
1103400501,【觉醒】日炎项链,3,,1,3,15,1205402,,10000,9999,装备铸造获得,0,25,-1,萦绕着太阳神之力的项链,,87,,,110009,萦绕着太阳神之力的项链,
1103400502,【觉醒】雅典项链,3,,1,3,25,1205403,,10000,9999,装备铸造获得,4,25,-1,象征王者荣光的项链,,87,,,110009,象征王者荣光的项链,
1103400503,【觉醒】雅典项链,3,,1,4,25,1205403,,15000,9999,装备铸造获得,4,35,-1,象征王者荣光的项链,,87,,,110009,象征王者荣光的项链,
1103400504,【觉醒】蓝星项链,3,,1,4,35,1205404,,20000,9999,装备铸造获得,4,35,-1,湛蓝的项链，如星辰般璀璨,,87,,,110009,湛蓝的项链，如星辰般璀璨,
1103400505,【觉醒】神月项链,3,,1,4,45,1205405,,35000,9999,装备铸造获得,4,35,-1,封印着血红之月的项链,,87,,,110009,封印着血红之月的项链,
1103400506,【觉醒】战神项链,3,,1,4,55,1205406,,25000,9999,装备铸造获得,4,35,-1,象征着九重天堂的古老项链,,87,,,110009,象征着九重天堂的古老项链,
1103400507,【觉醒】蓝星项链,3,,1,5,35,1205404,,45000,9999,装备铸造获得,4,45,-1,湛蓝的项链，如星辰般璀璨,,87,,,110009,湛蓝的项链，如星辰般璀璨,
1103400508,【觉醒】神月项链,3,,1,5,45,1205405,,70000,9999,装备铸造获得,4,45,-1,封印着血红之月的项链,,87,,,110009,封印着血红之月的项链,
1103400509,【觉醒】战神项链,3,,1,5,55,1205406,,30000,9999,装备铸造获得,4,45,-1,象征着九重天堂的古老项链,,87,,,110009,象征着九重天堂的古老项链,
1103400510,【觉醒】神月项链,3,,1,6,45,1205405,,60000,9999,装备铸造获得,4,-1,-1,封印着血红之月的项链,,87,,,110009,封印着血红之月的项链,
1103400511,【觉醒】战神项链,3,,1,6,55,1205406,,100000,9999,装备铸造获得,4,-1,-1,象征着九重天堂的古老项链,,87,,,110009,象征着九重天堂的古老项链,
1103400512,【觉醒】天坠项链,3,,1,4,65,1205407,,100000,9999,装备铸造获得,-1,35,-1,由星辰熔铸的天神项链，具备接近于神的防御力,,87,,,110009,由星辰熔铸的天神项链，具备接近于神的防御力,
1103400513,【觉醒】天坠项链,3,,1,5,65,1205407,,100000,9999,装备铸造获得,-1,45,-1,由星辰熔铸的天神项链，具备接近于神的防御力,,87,,,110009,由星辰熔铸的天神项链，具备接近于神的防御力,
1103400514,【觉醒】天坠项链,3,,1,6,65,1205407,,100000,9999,装备铸造获得,-1,-1,-1,由星辰熔铸的天神项链，具备接近于神的防御力,,87,,,110009,由星辰熔铸的天神项链，具备接近于神的防御力,
1104400501,【觉醒】日炎王冠,3,,1,3,15,1202402,,10000,9999,装备铸造获得,0,25,-1,由阿波罗之炎熔铸的王冠，几乎可以抵御任何攻击,,87,,,110009,由阿波罗之炎熔铸的王冠，几乎可以抵御任何攻击,
1104400502,【觉醒】雅典王冠,3,,1,3,25,1202403,,10000,9999,装备铸造获得,4,25,-1,身经百战的雅典之王王冠，犹如曙光闪耀在战场上,,87,,,110009,身经百战的雅典之王王冠，犹如曙光闪耀在战场上,
1104400503,【觉醒】雅典王冠,3,,1,4,25,1202403,,15000,9999,装备铸造获得,4,35,-1,身经百战的雅典之王王冠，犹如曙光闪耀在战场上,,87,,,110009,身经百战的雅典之王王冠，犹如曙光闪耀在战场上,
1104400504,【觉醒】蓝星王冠,3,,1,4,35,1202404,,20000,9999,装备铸造获得,4,35,-1,犹如湛蓝的海洋般美丽，坚如钻石的王冠,,87,,,110009,犹如湛蓝的海洋般美丽，坚如钻石的王冠,
1104400505,【觉醒】神月王冠,3,,1,4,45,1202405,,35000,9999,装备铸造获得,4,35,-1,烙印着血红之月的梦幻王冠，封印在奥林匹斯山的万神殿里,,87,,,110009,烙印着血红之月的梦幻王冠，封印在奥林匹斯山的万神殿里,
1104400506,【觉醒】战神王冠,3,,1,4,55,1202406,,25000,9999,装备铸造获得,4,35,-1,封印在万神殿中的阿瑞斯战神王冠，散发着浓烈的杀意,,87,,,110009,封印在万神殿中的阿瑞斯战神王冠，散发着浓烈的杀意,
1104400507,【觉醒】蓝星王冠,3,,1,5,35,1202404,,45000,9999,装备铸造获得,4,45,-1,犹如湛蓝的海洋般美丽，坚如钻石的王冠,,87,,,110009,犹如湛蓝的海洋般美丽，坚如钻石的王冠,
1104400508,【觉醒】神月王冠,3,,1,5,45,1202405,,70000,9999,装备铸造获得,4,45,-1,烙印着血红之月的梦幻王冠，封印在奥林匹斯山的万神殿里,,87,,,110009,烙印着血红之月的梦幻王冠，封印在奥林匹斯山的万神殿里,
1104400509,【觉醒】战神王冠,3,,1,5,55,1202406,,30000,9999,装备铸造获得,4,45,-1,封印在万神殿中的阿瑞斯战神王冠，散发着浓烈的杀意,,87,,,110009,封印在万神殿中的阿瑞斯战神王冠，散发着浓烈的杀意,
1104400510,【觉醒】神月王冠,3,,1,6,45,1202405,,60000,9999,装备铸造获得,4,-1,-1,烙印着血红之月的梦幻王冠，封印在奥林匹斯山的万神殿里,,87,,,110009,烙印着血红之月的梦幻王冠，封印在奥林匹斯山的万神殿里,
1104400511,【觉醒】战神王冠,3,,1,6,55,1202406,,100000,9999,装备铸造获得,4,-1,-1,封印在万神殿中的阿瑞斯战神王冠，散发着浓烈的杀意,,87,,,110009,封印在万神殿中的阿瑞斯战神王冠，散发着浓烈的杀意,
1104400512,【觉醒】天坠王冠,3,,1,4,65,1202407,,100000,9999,装备铸造获得,-1,35,-1,由星辰熔铸的天神王冠，具备接近于神的防御力,,87,,,110009,由星辰熔铸的天神王冠，具备接近于神的防御力,
1104400513,【觉醒】天坠王冠,3,,1,5,65,1202407,,100000,9999,装备铸造获得,-1,45,-1,由星辰熔铸的天神王冠，具备接近于神的防御力,,87,,,110009,由星辰熔铸的天神王冠，具备接近于神的防御力,
1104400514,【觉醒】天坠王冠,3,,1,6,65,1202407,,100000,9999,装备铸造获得,-1,-1,-1,由星辰熔铸的天神王冠，具备接近于神的防御力,,87,,,110009,由星辰熔铸的天神王冠，具备接近于神的防御力,
1105400501,【觉醒】日炎轻甲,3,,1,3,15,1203402,,10000,9999,装备铸造获得,0,25,-1,由阿波罗之炎熔铸的轻甲，几乎可以抵御任何攻击,,87,,,110009,由阿波罗之炎熔铸的轻甲，几乎可以抵御任何攻击,
1105400502,【觉醒】雅典轻甲,3,,1,3,25,1203403,,10000,9999,装备铸造获得,4,25,-1,身经百战的雅典之王轻甲，犹如曙光闪耀在战场上,,87,,,110009,身经百战的雅典之王轻甲，犹如曙光闪耀在战场上,
1105400503,【觉醒】雅典轻甲,3,,1,4,25,1203403,,15000,9999,装备铸造获得,4,35,-1,身经百战的雅典之王轻甲，犹如曙光闪耀在战场上,,87,,,110009,身经百战的雅典之王轻甲，犹如曙光闪耀在战场上,
1105400504,【觉醒】蓝星轻甲,3,,1,4,35,1203404,,20000,9999,装备铸造获得,4,35,-1,犹如湛蓝的海洋般美丽，坚如钻石的轻甲,,87,,,110009,犹如湛蓝的海洋般美丽，坚如钻石的轻甲,
1105400505,【觉醒】神月轻甲,3,,1,4,45,1203405,,35000,9999,装备铸造获得,4,35,-1,烙印着血红之月的梦幻轻甲，封印在奥林匹斯山的万神殿里,,87,,,110009,烙印着血红之月的梦幻轻甲，封印在奥林匹斯山的万神殿里,
1105400506,【觉醒】战神轻甲,3,,1,4,55,1203406,,25000,9999,装备铸造获得,4,35,-1,封印在万神殿中的阿瑞斯战神轻甲，散发着浓烈的杀意,,87,,,110009,封印在万神殿中的阿瑞斯战神轻甲，散发着浓烈的杀意,
1105400507,【觉醒】蓝星轻甲,3,,1,5,35,1203404,,45000,9999,装备铸造获得,4,45,-1,犹如湛蓝的海洋般美丽，坚如钻石的轻甲,,87,,,110009,犹如湛蓝的海洋般美丽，坚如钻石的轻甲,
1105400508,【觉醒】神月轻甲,3,,1,5,45,1203405,,70000,9999,装备铸造获得,4,45,-1,烙印着血红之月的梦幻轻甲，封印在奥林匹斯山的万神殿里,,87,,,110009,烙印着血红之月的梦幻轻甲，封印在奥林匹斯山的万神殿里,
1105400509,【觉醒】战神轻甲,3,,1,5,55,1203406,,30000,9999,装备铸造获得,4,45,-1,封印在万神殿中的阿瑞斯战神轻甲，散发着浓烈的杀意,,87,,,110009,封印在万神殿中的阿瑞斯战神轻甲，散发着浓烈的杀意,
1105400510,【觉醒】神月轻甲,3,,1,6,45,1203405,,60000,9999,装备铸造获得,4,-1,-1,烙印着血红之月的梦幻轻甲，封印在奥林匹斯山的万神殿里,,87,,,110009,烙印着血红之月的梦幻轻甲，封印在奥林匹斯山的万神殿里,
1105400511,【觉醒】战神轻甲,3,,1,6,55,1203406,,100000,9999,装备铸造获得,4,-1,-1,封印在万神殿中的阿瑞斯战神轻甲，散发着浓烈的杀意,,87,,,110009,封印在万神殿中的阿瑞斯战神轻甲，散发着浓烈的杀意,
1105400512,【觉醒】天坠轻甲,3,,1,4,65,1203407,,100000,9999,装备铸造获得,-1,35,-1,由星辰熔铸的天神轻甲，具备接近于神的防御力,,87,,,110009,由星辰熔铸的天神轻甲，具备接近于神的防御力,
1105400513,【觉醒】天坠轻甲,3,,1,5,65,1203407,,100000,9999,装备铸造获得,-1,45,-1,由星辰熔铸的天神轻甲，具备接近于神的防御力,,87,,,110009,由星辰熔铸的天神轻甲，具备接近于神的防御力,
1105400514,【觉醒】天坠轻甲,3,,1,6,65,1203407,,100000,9999,装备铸造获得,-1,-1,-1,由星辰熔铸的天神轻甲，具备接近于神的防御力,,87,,,110009,由星辰熔铸的天神轻甲，具备接近于神的防御力,
1106400501,【觉醒】日炎之靴,3,,1,3,15,1204402,,10000,9999,装备铸造获得,0,25,-1,由阿波罗之炎熔铸的战靴，几乎可以抵御任何攻击,,87,,,110009,由阿波罗之炎熔铸的战靴，几乎可以抵御任何攻击,
1106400502,【觉醒】雅典之靴,3,,1,3,25,1204403,,10000,9999,装备铸造获得,4,25,-1,身经百战的雅典之王战靴，犹如曙光闪耀在战场上,,87,,,110009,身经百战的雅典之王战靴，犹如曙光闪耀在战场上,
1106400503,【觉醒】雅典之靴,3,,1,4,25,1204403,,15000,9999,装备铸造获得,4,35,-1,身经百战的雅典之王战靴，犹如曙光闪耀在战场上,,87,,,110009,身经百战的雅典之王战靴，犹如曙光闪耀在战场上,
1106400504,【觉醒】蓝星之靴,3,,1,4,35,1204404,,20000,9999,装备铸造获得,4,35,-1,犹如湛蓝的海洋般美丽，坚如钻石的战靴,,87,,,110009,犹如湛蓝的海洋般美丽，坚如钻石的战靴,
1106400505,【觉醒】神月之靴,3,,1,4,45,1204405,,35000,9999,装备铸造获得,4,35,-1,烙印着血红之月的梦幻战靴，封印在奥林匹斯山的万神殿里,,87,,,110009,烙印着血红之月的梦幻战靴，封印在奥林匹斯山的万神殿里,
1106400506,【觉醒】战神之靴,3,,1,4,55,1204406,,25000,9999,装备铸造获得,4,35,-1,封印在万神殿中的阿瑞斯战神之靴，散发着浓烈的杀意,,87,,,110009,封印在万神殿中的阿瑞斯战神之靴，散发着浓烈的杀意,
1106400507,【觉醒】蓝星之靴,3,,1,5,35,1204404,,45000,9999,装备铸造获得,4,45,-1,犹如湛蓝的海洋般美丽，坚如钻石的战靴,,87,,,110009,犹如湛蓝的海洋般美丽，坚如钻石的战靴,
1106400508,【觉醒】神月之靴,3,,1,5,45,1204405,,70000,9999,装备铸造获得,4,45,-1,烙印着血红之月的梦幻战靴，封印在奥林匹斯山的万神殿里,,87,,,110009,烙印着血红之月的梦幻战靴，封印在奥林匹斯山的万神殿里,
1106400509,【觉醒】战神之靴,3,,1,5,55,1204406,,30000,9999,装备铸造获得,4,45,-1,封印在万神殿中的阿瑞斯战神之靴，散发着浓烈的杀意,,87,,,110009,封印在万神殿中的阿瑞斯战神之靴，散发着浓烈的杀意,
1106400510,【觉醒】神月之靴,3,,1,6,45,1204405,,60000,9999,装备铸造获得,4,-1,-1,烙印着血红之月的梦幻战靴，封印在奥林匹斯山的万神殿里,,87,,,110009,烙印着血红之月的梦幻战靴，封印在奥林匹斯山的万神殿里,
1106400511,【觉醒】战神之靴,3,,1,6,55,1204406,,100000,9999,装备铸造获得,4,-1,-1,封印在万神殿中的阿瑞斯战神之靴，散发着浓烈的杀意,,87,,,110009,封印在万神殿中的阿瑞斯战神之靴，散发着浓烈的杀意,
1106400512,【觉醒】天坠之靴,3,,1,4,65,1204407,,100000,9999,装备铸造获得,-1,35,-1,由星辰熔铸的天神之靴，具备接近于神的防御力,,87,,,110009,由星辰熔铸的天神之靴，具备接近于神的防御力,
1106400513,【觉醒】天坠之靴,3,,1,5,65,1204407,,100000,9999,装备铸造获得,-1,45,-1,由星辰熔铸的天神之靴，具备接近于神的防御力,,87,,,110009,由星辰熔铸的天神之靴，具备接近于神的防御力,
1106400514,【觉醒】天坠之靴,3,,1,6,65,1204407,,100000,9999,装备铸造获得,-1,-1,-1,由星辰熔铸的天神之靴，具备接近于神的防御力,,87,,,110009,由星辰熔铸的天神之靴，具备接近于神的防御力,
1121000001,言灵之鲜血圣杯,3,,1,4,0,1222001,,2000,9999,通过装备制造获得,1,-1,-1,盛载着精灵王之心的鲜血圣杯,,86,,,,盛载着精灵王之心的鲜血圣杯,
1121000002,修罗之鲜血圣杯,3,,1,4,10,1222001,,10000,9999,通过装备制造获得,1,-1,-1,祭祀着阿罗修之心的鲜血圣杯,,86,,,,祭祀着阿罗修之心的鲜血圣杯,
1121000003,云耀之鲜血圣杯,3,,1,4,20,1222001,,15000,9999,通过装备制造获得,1,-1,-1,盛载着光明女神忒亚血液的古老圣杯,,86,,,,盛载着光明女神忒亚血液的古老圣杯,
1121000004,星辰之鲜血圣杯,3,,1,4,30,1222001,,25000,9999,通过装备制造获得,1,-1,-1,容纳着星光的圣杯，内里藏着浩瀚的银河,,86,,,,容纳着星光的圣杯，内里藏着浩瀚的银河,
1121000005,拂晓之鲜血圣杯,3,,1,4,40,1222001,,20000,9999,通过装备制造获得,1,-1,-1,宛若拂晓初升的金色圣杯，充满了太阳神的威严,,86,,,,宛若拂晓初升的金色圣杯，充满了太阳神的威严,
1121000006,龙骑之鲜血圣杯,3,,1,5,50,1222001,,32000,9999,通过装备制造获得,1,-1,-1,盛载着光明女神忒亚血液的古老圣杯,,86,,,,盛载着光明女神忒亚血液的古老圣杯,
1121000007,灾厄之鲜血圣杯,3,,1,5,60,1222001,,50000,9999,通过装备制造获得,1,-1,-1,容纳着星光的圣杯，内里藏着浩瀚的银河,,86,,,,容纳着星光的圣杯，内里藏着浩瀚的银河,
1121000008,战歌之鲜血圣杯,3,,1,5,70,1222001,,25000,9999,通过装备制造获得,1,-1,-1,宛若拂晓初升的金色圣杯，充满了太阳神的威严,,86,,,,宛若拂晓初升的金色圣杯，充满了太阳神的威严,
1121000009,星辰之鲜血圣杯,3,,1,6,50,1222001,,45000,9999,通过装备制造获得,-1,-1,-1,容纳着星光的圣杯，内里藏着浩瀚的银河,,86,,,,容纳着星光的圣杯，内里藏着浩瀚的银河,
1121000010,拂晓之鲜血圣杯,3,,1,6,60,1222001,,80000,9999,通过装备制造获得,-1,-1,-1,宛若拂晓初升的金色圣杯，充满了太阳神的威严,,86,,,,宛若拂晓初升的金色圣杯，充满了太阳神的威严,
1122000001,言灵之魂体曲谱,3,,1,4,0,1223001,,2000,9999,通过装备制造获得,1,-1,-1,记载着精灵之歌的灵魂曲谱,,86,,,,记载着精灵之歌的灵魂曲谱,
1122000002,修罗之魂体曲谱,3,,1,4,10,1223001,,10000,9999,通过装备制造获得,1,-1,-1,刻着非天之战里巨大浩劫的曲谱,,86,,,,刻着非天之战里巨大浩劫的曲谱,
1122000003,云耀之魂体曲谱,3,,1,4,20,1223001,,15000,9999,通过装备制造获得,1,-1,-1,绘画着光明女神忒亚传说的梦幻曲谱,,86,,,,绘画着光明女神忒亚传说的梦幻曲谱,
1122000004,星辰之魂体曲谱,3,,1,4,30,1223001,,25000,9999,通过装备制造获得,1,-1,-1,能推演星辰轨迹的曲谱，决定了世间的命运,,86,,,,能推演星辰轨迹的曲谱，决定了世间的命运,
1122000005,拂晓之魂体曲谱,3,,1,4,40,1223001,,20000,9999,通过装备制造获得,1,-1,-1,记载着太阳神殿咒语的灭世曲谱,,86,,,,记载着太阳神殿咒语的灭世曲谱,
1122000006,龙骑之魂体曲谱,3,,1,5,50,1223001,,32000,9999,通过装备制造获得,1,-1,-1,绘画着光明女神忒亚传说的梦幻曲谱,,86,,,,绘画着光明女神忒亚传说的梦幻曲谱,
1122000007,灾厄之魂体曲谱,3,,1,5,60,1223001,,50000,9999,通过装备制造获得,1,-1,-1,能推演星辰轨迹的曲谱，决定了世间的命运,,86,,,,能推演星辰轨迹的曲谱，决定了世间的命运,
1122000008,战歌之魂体曲谱,3,,1,5,70,1223001,,25000,9999,通过装备制造获得,1,-1,-1,记载着太阳神殿咒语的灭世曲谱,,86,,,,记载着太阳神殿咒语的灭世曲谱,
