id,name,star,Lvl_limit,skill,skill1,merge_exp,hpmax,hpmax_step,mpmax,mpmax_step,spmax,spmax_step,patk,patk_step,pdef,pdef_step,matk,matk_step,mdef,mdef_step,crit,crit_step,parry,parry_step,weakdef,weakdef_step,weakatk,weakatk_step,hit,hit_step,dodge,dodge_step,natureatk,natureatk_step,naturedef,naturedef_step,holyatk,holyatk_step,holydef,holydef_step,darkatk,darkatk_step,darkdef,darkdef_step,head2d,image3d,t
702304,刀锋战士,2,70,0,0,12500,1623,64,100,1,300,0,333,13.13,200,7.88,333,13.13,200,7.88,67,2.63,67,2.63,67,2.63,67,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702305,刀锋战士,2,85,0,0,15000,2028,65.48,100,1,300,0,416,13.43,250,8.06,416,13.43,250,8.06,83,2.69,83,2.69,83,2.69,83,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702306,刀锋战士,2,100,0,0,17500,2434,66.95,100,1,300,0,499,13.73,299,8.24,499,13.73,299,8.24,100,2.75,100,2.75,100,2.75,100,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702307,刀锋战士,2,115,0,0,20000,2840,68.43,100,1,300,0,582,14.03,349,8.42,582,14.03,349,8.42,116,2.81,116,2.81,116,2.81,116,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702308,刀锋战士,2,130,0,0,23000,3245,69.91,100,1,300,0,666,14.34,399,8.6,666,14.34,399,8.6,133,2.87,133,2.87,133,2.87,133,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702309,刀锋战士,2,140,0,0,26000,3651,71.38,100,1,300,0,749,14.64,449,8.78,749,14.64,449,8.78,150,2.93,150,2.93,150,2.93,150,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702310,刀锋战士,2,150,0,0,30000,4057,72.86,100,1,300,0,832,14.94,499,8.97,832,14.94,499,8.97,166,2.99,166,2.99,166,2.99,166,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702401,狂暴战士,2,20,0,0,5000,412,60.5,100,1,300,0,83,12.22,52,7.56,83,12.22,52,7.56,17,2.44,17,2.52,17,2.44,17,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702402,狂暴战士,2,40,0,0,7500,824,62,100,1,300,0,166,12.52,103,7.75,166,12.52,103,7.75,33,2.5,34,2.58,33,2.5,34,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702403,狂暴战士,2,55,0,0,10000,1236,63.5,100,1,300,0,250,12.82,155,7.94,250,12.82,155,7.94,50,2.56,52,2.65,50,2.56,52,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702404,狂暴战士,2,70,0,0,12500,1648,65,100,1,300,0,333,13.13,206,8.13,333,13.13,206,8.13,67,2.63,69,2.71,67,2.63,69,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702405,狂暴战士,2,85,0,0,15000,2060,66.5,100,1,300,0,416,13.43,258,8.31,416,13.43,258,8.31,83,2.69,86,2.77,83,2.69,86,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702406,狂暴战士,2,100,0,0,17500,2472,68,100,1,300,0,499,13.73,309,8.5,499,13.73,309,8.5,100,2.75,103,2.83,100,2.75,103,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702407,狂暴战士,2,115,0,0,20000,2884,69.5,100,1,300,0,582,14.03,361,8.69,582,14.03,361,8.69,116,2.81,120,2.9,116,2.81,120,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702408,狂暴战士,2,130,0,0,23000,3296,71,100,1,300,0,666,14.34,412,8.88,666,14.34,412,8.88,133,2.87,137,2.96,133,2.87,137,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702409,狂暴战士,2,140,0,0,26000,3708,72.5,100,1,300,0,749,14.64,464,9.06,749,14.64,464,9.06,150,2.93,155,3.02,150,2.93,155,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702410,狂暴战士,2,150,0,0,30000,4120,74,100,1,300,0,832,14.94,515,9.25,832,14.94,515,9.25,166,2.99,172,3.08,166,2.99,172,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702501,海格力士,3,20,650700,0,10000,446,66.6,100,1,300,0,92,13.76,55,8.26,92,13.76,55,8.26,18,2.75,18,2.75,18,2.75,18,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702502,海格力士,3,40,650700,0,14000,893,68.4,100,1,300,0,185,14.14,111,8.48,185,14.14,111,8.48,37,2.83,37,2.83,37,2.83,37,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702503,海格力士,3,55,650700,0,18000,1339,70.2,100,1,300,0,277,14.51,166,8.71,277,14.51,166,8.71,55,2.9,55,2.9,55,2.9,55,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702504,海格力士,3,70,650700,0,22000,1786,72,100,1,300,0,369,14.88,221,8.93,369,14.88,221,8.93,74,2.98,74,2.98,74,2.98,74,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702505,海格力士,3,85,650700,0,26000,2232,73.8,100,1,300,0,461,15.25,277,9.15,461,15.25,277,9.15,92,3.05,92,3.05,92,3.05,92,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702506,海格力士,3,100,650700,0,30000,2678,75.6,100,1,300,0,554,15.63,332,9.38,554,15.63,332,9.38,111,3.13,111,3.13,111,3.13,111,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702507,海格力士,3,115,650700,0,34000,3125,77.4,100,1,300,0,646,16,388,9.6,646,16,388,9.6,129,3.2,129,3.2,129,3.2,129,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702508,海格力士,3,130,650700,0,39000,3571,79.2,100,1,300,0,738,16.37,443,9.82,738,16.37,443,9.82,148,3.27,148,3.27,148,3.27,148,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702509,海格力士,3,140,650700,0,44000,4018,81,100,1,300,0,830,16.74,498,10.04,830,16.74,498,10.04,166,3.35,166,3.35,166,3.35,166,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702510,海格力士,3,150,650700,0,50000,4464,82.8,100,1,300,0,923,17.11,554,10.27,923,17.11,554,10.27,185,3.42,185,3.42,185,3.42,185,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702601,盗贼之王,3,20,650900,0,10000,459,68.45,100,1,300,0,92,13.76,57,8.51,92,13.76,57,8.51,18,2.75,19,2.84,18,2.75,19,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702602,盗贼之王,3,40,650900,0,14000,918,70.3,100,1,300,0,185,14.14,114,8.74,185,14.14,114,8.74,37,2.83,38,2.91,37,2.83,38,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702603,盗贼之王,3,55,650900,0,18000,1376,72.15,100,1,300,0,277,14.51,171,8.97,277,14.51,171,8.97,55,2.9,57,2.99,55,2.9,57,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702604,盗贼之王,3,70,650900,0,22000,1835,74,100,1,300,0,369,14.88,228,9.2,369,14.88,228,9.2,74,2.98,76,3.07,74,2.98,76,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702605,盗贼之王,3,85,650900,0,26000,2294,75.85,100,1,300,0,461,15.25,285,9.43,461,15.25,285,9.43,92,3.05,95,3.14,92,3.05,95,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702606,盗贼之王,3,100,650900,0,30000,2753,77.7,100,1,300,0,554,15.63,342,9.66,554,15.63,342,9.66,111,3.13,114,3.22,111,3.13,114,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702607,盗贼之王,3,115,650900,0,34000,3212,79.55,100,1,300,0,646,16,399,9.89,646,16,399,9.89,129,3.2,133,3.3,129,3.2,133,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702608,盗贼之王,3,130,650900,0,39000,3670,81.4,100,1,300,0,738,16.37,456,10.12,738,16.37,456,10.12,148,3.27,152,3.37,148,3.27,152,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702609,盗贼之王,3,140,650900,0,44000,4129,83.25,100,1,300,0,830,16.74,513,10.35,830,16.74,513,10.35,166,3.35,171,3.45,166,3.35,171,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702610,盗贼之王,3,150,650900,0,50000,4588,85.1,100,1,300,0,923,17.11,570,10.58,923,17.11,570,10.58,185,3.42,190,3.53,185,3.42,190,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702701,炸弹手尼克,3,20,0,660100,10000,459,68.45,100,1,300,0,95,14.18,55,8.26,95,14.18,55,8.26,19,2.84,18,2.75,19,2.84,18,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702702,炸弹手尼克,3,40,0,660100,14000,918,70.3,100,1,300,0,190,14.56,111,8.48,190,14.56,111,8.48,38,2.91,37,2.83,38,2.91,37,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702703,炸弹手尼克,3,55,0,660100,18000,1376,72.15,100,1,300,0,285,14.94,166,8.71,285,14.94,166,8.71,57,2.99,55,2.9,57,2.99,55,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702704,炸弹手尼克,3,70,0,660100,22000,1835,74,100,1,300,0,380,15.33,221,8.93,380,15.33,221,8.93,76,3.07,74,2.98,76,3.07,74,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702705,炸弹手尼克,3,85,0,660100,26000,2294,75.85,100,1,300,0,475,15.71,277,9.15,475,15.71,277,9.15,95,3.14,92,3.05,95,3.14,92,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702706,炸弹手尼克,3,100,0,660100,30000,2753,77.7,100,1,300,0,570,16.09,332,9.38,570,16.09,332,9.38,114,3.22,111,3.13,114,3.22,111,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702707,炸弹手尼克,3,115,0,660100,34000,3212,79.55,100,1,300,0,665,16.48,388,9.6,665,16.48,388,9.6,133,3.3,129,3.2,133,3.3,129,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702708,炸弹手尼克,3,130,0,660100,39000,3670,81.4,100,1,300,0,760,16.86,443,9.82,760,16.86,443,9.82,152,3.37,148,3.27,152,3.37,148,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702709,炸弹手尼克,3,140,0,660100,44000,4129,83.25,100,1,300,0,855,17.24,498,10.04,855,17.24,498,10.04,171,3.45,166,3.35,171,3.45,166,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702710,炸弹手尼克,3,150,0,660100,50000,4588,85.1,100,1,300,0,950,17.63,554,10.27,950,17.63,554,10.27,190,3.53,185,3.42,190,3.53,185,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702801,封印之狼,3,20,650500,0,10000,471,70.3,100,1,300,0,98,14.59,59,8.75,95,14.18,59,8.75,19,2.84,20,2.92,19,2.84,20,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702802,封印之狼,3,40,650500,0,14000,942,72.2,100,1,300,0,196,14.99,117,8.99,190,14.56,117,8.99,38,2.91,39,3,38,2.91,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702803,封印之狼,3,55,650500,0,18000,1414,74.1,100,1,300,0,293,15.38,176,9.23,285,14.94,176,9.23,57,2.99,59,3.08,57,2.99,59,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702804,封印之狼,3,70,650500,0,22000,1885,76,100,1,300,0,391,15.77,235,9.46,380,15.33,235,9.46,76,3.07,78,3.15,76,3.07,78,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702805,封印之狼,3,85,650500,0,26000,2356,77.9,100,1,300,0,489,16.17,293,9.7,475,15.71,293,9.7,95,3.14,98,3.23,95,3.14,98,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702806,封印之狼,3,100,650500,0,30000,2827,79.8,100,1,300,0,587,16.56,352,9.94,570,16.09,352,9.94,114,3.22,117,3.31,114,3.22,117,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702807,封印之狼,3,115,650500,0,34000,3298,81.7,100,1,300,0,685,16.96,411,10.17,665,16.48,411,10.17,133,3.3,137,3.39,133,3.3,137,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702808,封印之狼,3,130,650500,0,39000,3770,83.6,100,1,300,0,782,17.35,469,10.41,760,16.86,469,10.41,152,3.37,156,3.47,152,3.37,156,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702809,封印之狼,3,140,650500,0,44000,4241,85.5,100,1,300,0,880,17.75,528,10.65,855,17.24,528,10.65,171,3.45,176,3.55,171,3.45,176,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702810,封印之狼,3,150,650500,0,50000,4712,87.4,100,1,300,0,978,18.14,587,10.88,950,17.63,587,10.88,190,3.53,196,3.63,190,3.53,196,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702901,复仇女神,3,20,653900,0,10000,471,70.3,100,1,300,0,96,14.18,59,8.75,98,14.59,59,8.75,19,2.84,20,2.92,19,2.84,20,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702902,复仇女神,3,40,653900,0,14000,942,72.2,100,1,300,0,190,14.56,117,8.99,196,14.99,117,8.99,38,2.91,39,3,38,2.91,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702903,复仇女神,3,55,653900,0,18000,1414,74.1,100,1,300,0,285,14.94,176,9.23,293,15.38,176,9.23,57,2.99,59,3.08,57,2.99,59,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702904,复仇女神,3,70,653900,0,22000,1885,76,100,1,300,0,380,15.33,235,9.46,391,15.77,235,9.46,76,3.07,78,3.15,76,3.07,78,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702905,复仇女神,3,85,653900,0,26000,2356,77.9,100,1,300,0,475,15.71,293,9.7,489,16.17,293,9.7,95,3.14,98,3.23,95,3.14,98,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702906,复仇女神,3,100,653900,0,30000,2827,79.8,100,1,300,0,570,16.09,352,9.94,587,16.56,352,9.94,114,3.22,117,3.31,114,3.22,117,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702907,复仇女神,3,115,653900,0,34000,3298,81.7,100,1,300,0,665,16.48,411,10.17,685,16.96,411,10.17,133,3.3,137,3.39,133,3.3,137,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702908,复仇女神,3,130,653900,0,39000,3770,83.6,100,1,300,0,760,16.86,469,10.41,782,17.35,469,10.41,152,3.37,156,3.47,152,3.37,156,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702909,复仇女神,3,140,653900,0,44000,4241,85.5,100,1,300,0,855,17.24,528,10.65,880,17.75,528,10.65,171,3.45,176,3.55,171,3.45,176,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702910,复仇女神,3,150,653900,0,50000,4712,87.4,100,1,300,0,950,17.63,587,10.88,978,18.14,587,10.88,190,3.53,196,3.63,190,3.53,196,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703001,帕特洛克罗斯,3,20,653800,0,10000,484,72.15,100,1,300,0,98,14.59,60,9,98,14.59,60,9,20,2.92,20,3,20,2.92,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703002,帕特洛克罗斯,3,40,653800,0,14000,967,74.1,100,1,300,0,196,14.99,121,9.25,196,14.99,121,9.25,39,3,40,3.08,39,3,40,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703003,帕特洛克罗斯,3,55,653800,0,18000,1451,76.05,100,1,300,0,293,15.38,181,9.49,293,15.38,181,9.49,59,3.08,60,3.16,59,3.08,60,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703004,帕特洛克罗斯,3,70,653800,0,22000,1934,78,100,1,300,0,391,15.77,241,9.73,391,15.77,241,9.73,78,3.15,80,3.24,78,3.15,80,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703005,帕特洛克罗斯,3,85,653800,0,26000,2418,79.95,100,1,300,0,489,16.17,302,9.98,489,16.17,302,9.98,98,3.23,101,3.33,98,3.23,101,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703006,帕特洛克罗斯,3,100,653800,0,30000,2902,81.9,100,1,300,0,587,16.56,362,10.22,587,16.56,362,10.22,117,3.31,121,3.41,117,3.31,121,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703007,帕特洛克罗斯,3,115,653800,0,34000,3385,83.85,100,1,300,0,685,16.96,422,10.46,685,16.96,422,10.46,137,3.39,141,3.49,137,3.39,141,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703008,帕特洛克罗斯,3,130,653800,0,39000,3869,85.8,100,1,300,0,782,17.35,483,10.71,782,17.35,483,10.71,156,3.47,161,3.57,156,3.47,161,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703009,帕特洛克罗斯,3,140,653800,0,44000,4352,87.75,100,1,300,0,880,17.75,543,10.95,880,17.75,543,10.95,176,3.55,181,3.65,176,3.55,181,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703010,帕特洛克罗斯,3,150,653800,0,50000,4836,89.7,100,1,300,0,978,18.14,603,11.19,978,18.14,603,11.19,196,3.63,201,3.73,196,3.63,201,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703101,死神塔纳托斯,3,20,656200,0,10000,484,72.15,100,1,300,0,101,15,59,8.75,101,15,59,8.75,20,3,20,2.92,20,3,20,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703102,死神塔纳托斯,3,40,656200,0,14000,967,74.1,100,1,300,0,201,15.41,117,8.99,201,15.41,117,8.99,40,3.08,39,3,40,3.08,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703103,死神塔纳托斯,3,55,656200,0,18000,1451,76.05,100,1,300,0,302,15.81,176,9.23,302,15.81,176,9.23,60,3.16,59,3.08,60,3.16,59,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703104,死神塔纳托斯,3,70,656200,0,22000,1934,78,100,1,300,0,402,16.22,235,9.46,402,16.22,235,9.46,80,3.24,78,3.15,80,3.24,78,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703105,死神塔纳托斯,3,85,656200,0,26000,2418,79.95,100,1,300,0,503,16.63,293,9.7,503,16.63,293,9.7,101,3.33,98,3.23,101,3.33,98,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703106,死神塔纳托斯,3,100,656200,0,30000,2902,81.9,100,1,300,0,603,17.03,352,9.94,603,17.03,352,9.94,121,3.41,117,3.31,121,3.41,117,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703107,死神塔纳托斯,3,115,656200,0,34000,3385,83.85,100,1,300,0,704,17.44,411,10.17,704,17.44,411,10.17,141,3.49,137,3.39,141,3.49,137,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703108,死神塔纳托斯,3,130,656200,0,39000,3869,85.8,100,1,300,0,805,17.84,469,10.41,805,17.84,469,10.41,161,3.57,156,3.47,161,3.57,156,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703109,死神塔纳托斯,3,140,656200,0,44000,4352,87.75,100,1,300,0,905,18.25,528,10.65,905,18.25,528,10.65,181,3.65,176,3.55,181,3.65,176,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703110,死神塔纳托斯,3,150,656200,0,50000,4836,89.7,100,1,300,0,1006,18.65,587,10.88,1006,18.65,587,10.88,201,3.73,196,3.63,201,3.73,196,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703201,远古之红魔,3,20,600400,0,10000,496,74,100,1,300,0,101,15,62,9.25,101,15,62,9.25,20,3,21,3.08,20,3,21,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703202,远古之红魔,3,40,600400,0,14000,992,76,100,1,300,0,201,15.41,124,9.5,201,15.41,124,9.5,40,3.08,41,3.17,40,3.08,41,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703203,远古之红魔,3,55,600400,0,18000,1488,78,100,1,300,0,302,15.81,186,9.75,302,15.81,186,9.75,60,3.16,62,3.25,60,3.16,62,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703204,远古之红魔,3,70,600400,0,22000,1984,80,100,1,300,0,402,16.22,248,10,402,16.22,248,10,80,3.24,83,3.33,80,3.24,83,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703205,远古之红魔,3,85,600400,0,26000,2480,82,100,1,300,0,503,16.63,310,10.25,503,16.63,310,10.25,101,3.33,103,3.42,101,3.33,103,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703206,远古之红魔,3,100,600400,0,30000,2976,84,100,1,300,0,603,17.03,372,10.5,603,17.03,372,10.5,121,3.41,124,3.5,121,3.41,124,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703207,远古之红魔,3,115,600400,0,34000,3472,86,100,1,300,0,704,17.44,434,10.75,704,17.44,434,10.75,141,3.49,145,3.58,141,3.49,145,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703208,远古之红魔,3,130,600400,0,39000,3968,88,100,1,300,0,805,17.84,496,11,805,17.84,496,11,161,3.57,165,3.67,161,3.57,165,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703209,远古之红魔,3,140,600400,0,44000,4464,90,100,1,300,0,905,18.25,558,11.25,905,18.25,558,11.25,181,3.65,186,3.75,181,3.65,186,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703210,远古之红魔,3,150,600400,0,50000,4960,92,100,1,300,0,1006,18.65,620,11.5,1006,18.65,620,11.5,201,3.73,207,3.83,201,3.73,207,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703301,远古之蓝魔,3,20,620400,0,10000,496,74,59.59,1,300,0,103,15.42,60,9,103,15.42,60,9,21,3.08,20,3,21,3.08,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703302,远古之蓝魔,3,40,620400,0,14000,992,76,59.59,1,300,0,207,15.83,121,9.25,207,15.83,121,9.25,41,3.17,40,3.08,41,3.17,40,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703303,远古之蓝魔,3,55,620400,0,18000,1488,78,59.59,1,300,0,310,16.25,181,9.49,310,16.25,181,9.49,62,3.25,60,3.16,62,3.25,60,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703304,远古之蓝魔,3,70,620400,0,22000,1984,80,59.59,1,300,0,413,16.67,241,9.73,413,16.67,241,9.73,83,3.33,80,3.24,83,3.33,80,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703305,远古之蓝魔,3,85,620400,0,26000,2480,82,59.59,1,300,0,517,17.08,302,9.98,517,17.08,302,9.98,103,3.42,101,3.33,103,3.42,101,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703306,远古之蓝魔,3,100,620400,0,30000,2976,84,59.59,1,300,0,620,17.5,362,10.22,620,17.5,362,10.22,124,3.5,121,3.41,124,3.5,121,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703307,远古之蓝魔,3,115,620400,0,34000,3472,86,59.59,1,300,0,723,17.92,422,10.46,723,17.92,422,10.46,145,3.58,141,3.49,145,3.58,141,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703308,远古之蓝魔,3,130,620400,0,39000,3968,88,59.59,1,300,0,827,18.33,483,10.71,827,18.33,483,10.71,165,3.67,161,3.57,165,3.67,161,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703309,远古之蓝魔,3,140,620400,0,44000,4464,90,59.59,1,300,0,930,18.75,543,10.95,930,18.75,543,10.95,186,3.75,181,3.65,186,3.75,181,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703310,远古之蓝魔,3,150,620400,0,50000,4960,92,59.59,1,300,0,1033,19.17,603,11.19,1033,19.17,603,11.19,207,3.83,201,3.73,207,3.83,201,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703401,芬里尔狼,4,20,650000,660200,20000,559,81.88,56.39,1,300,0,114,16.69,70,10.29,114,16.69,70,10.29,23,3.34,23,3.43,23,3.34,23,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703402,芬里尔狼,4,40,650000,660200,26000,1119,84.64,56.39,1,300,0,228,17.25,141,10.64,228,17.25,141,10.64,46,3.45,47,3.55,46,3.45,47,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703403,芬里尔狼,4,55,650000,660200,32000,1678,87.4,56.39,1,300,0,342,17.81,211,10.98,342,17.81,211,10.98,68,3.56,70,3.66,68,3.56,70,3.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703404,芬里尔狼,4,70,650000,660200,38000,2237,90.16,56.39,1,300,0,456,18.38,281,11.33,456,18.38,281,11.33,91,3.68,94,3.78,91,3.68,94,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703405,芬里尔狼,4,85,650000,660200,44000,2797,92.92,56.39,1,300,0,570,18.94,352,11.68,570,18.94,352,11.68,114,3.79,117,3.89,114,3.79,117,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703406,芬里尔狼,4,100,650000,660200,50000,3356,95.68,56.39,1,300,0,684,19.5,422,12.03,684,19.5,422,12.03,137,3.9,141,4.01,137,3.9,141,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703407,芬里尔狼,4,115,650000,660200,56000,3916,98.44,56.39,1,300,0,798,20.06,492,12.37,798,20.06,492,12.37,160,4.01,164,4.12,160,4.01,164,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703408,芬里尔狼,4,130,650000,660200,63000,4475,101.2,56.39,1,300,0,912,20.63,562,12.72,912,20.63,562,12.72,182,4.13,187,4.24,182,4.13,187,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
